lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
 120.75,  24.30,6.262,75.75,170.217,28.089,135.536,831.44,215.493,430.034,66.449,0.065,0.0,6.104
 120.80,  24.30,13.539,95.956,200.776,24.013,185.696,968.145,205.019,455.499,96.277,0.219,0.032,7.994
 120.85,  24.30,12.55,99.397,202.137,28.974,191.794,891.832,225.295,463.451,99.476,0.027,0.029,7.885
 120.90,  24.30,22.368,115.981,217.389,45.882,263.687,973.901,284.259,633.277,95.599,0.975,0.182,14.183
 121.00,  24.30,21.336,158.019,202.039,95.694,313.925,1097.72,311.208,962.505,180.364,27.256,0.064,34.932
 121.05,  24.30,23.824,256.187,359.435,103.007,491.821,849.948,317.775,922.946,193.489,43.717,0.373,45.139
 121.10,  24.30,19.236,238.622,295.779,91.322,375.315,552.103,224.915,535.361,126.741,32.311,0.0,43.824
 120.70,  24.35,4.505,69.08,136.562,31.735,156.081,633.94,149.898,415.718,63.586,0.401,0.032,2.901
 120.75,  24.35,6.657,73.314,163.254,45.596,134.347,685.003,151.267,418.456,51.263,0.4,0.0,6.59
 120.80,  24.35,16.082,100.504,192.033,41.178,185.639,869.769,164.207,452.785,69.218,0.377,0.0,8.165
 120.85,  24.35,23.162,148.53,210.176,50.177,224.148,909.344,215.207,602.994,96.644,0.835,0.0,12.024
 120.90,  24.35,26.629,166.758,247.217,72.017,282.016,985.544,261.16,734.149,96.916,3.771,0.0,19.989
 120.95,  24.35,27.04,162.423,235.129,70.544,297.155,987.193,267.627,814.217,104.618,7.649,0.0,22.207
 121.00,  24.35,15.907,190.324,258.371,73.457,334.199,971.147,258.432,854.856,131.193,19.193,0.0,28.495
 121.05,  24.35,9.359,227.496,301.897,73.933,378.433,905.953,295.74,846.891,151.287,33.453,1.009,36.899
 121.10,  24.35,12.417,233.156,280.261,79.384,316.969,786.459,236.172,688.938,124.112,29.623,0.12,38.31
 121.15,  24.35,25.543,254.002,256.915,89.307,271.722,733.417,168.457,579.106,104.964,24.54,0.0,43.33
 121.20,  24.35,58.509,274.943,230.787,94.569,242.202,642.669,143.067,510.108,100.055,24.485,0.0,50.915
 120.65,  24.40,8.48,64.082,118.177,7.738,188.122,356.653,57.857,282.891,60.382,6.089,7.125,1.561
 120.70,  24.40,12.642,71.924,139.015,7.854,169.162,405.21,108.07,332.13,53.508,1.636,7.24,3.708
 120.75,  24.40,29.329,108.103,175.191,44.936,163.639,548.701,131.687,424.973,46.634,3.929,4.298,13.18
 120.80,  24.40,27.466,123.279,192.574,53.412,177.926,737.084,107.116,464.144,51.838,2.798,0.322,8.835
 120.85,  24.40,31.22,157.073,224.147,71.986,210.054,863.442,154.017,550.949,86.39,3.585,0.338,13.558
 120.90,  24.40,31.145,188.465,267.093,90.359,262.416,986.97,211.304,738.517,111.515,6.398,0.039,20.989
 120.95,  24.40,28.875,194.18,282.283,93.972,290.621,1008.666,217.85,816.474,95.801,11.168,0.0,21.091
 121.00,  24.40,21.099,193.102,266.575,82.725,315.036,939.522,244.333,825.661,104.671,18.22,0.122,27.152
 121.05,  24.40,11.478,169.315,277.441,72.108,324.3,898.911,242.935,719.619,88.775,23.293,1.345,19.053
 121.10,  24.40,14.941,191.578,281.622,85.844,230.829,827.572,193.939,691.47,90.728,23.451,0.386,23.063
 121.15,  24.40,29.317,218.271,268.562,95.504,198.483,738.566,149.298,654.726,87.824,21.972,0.0,27.391
 121.20,  24.40,53.159,239.478,242.891,97.823,203.377,620.324,123.885,618.779,83.9,22.066,0.0,26.175
 121.25,  24.40,69.483,232.576,206.495,90.543,208.765,472.604,109.196,589.447,122.178,33.318,0.031,28.665
 120.60,  24.45,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.65,  24.45,10.552,76.129,116.344,7.443,204.755,303.336,60.597,277.909,40.294,5.066,1.834,8.017
 120.70,  24.45,31.315,126.49,162.498,7.65,257.195,353.159,96.478,342.816,36.624,10.086,9.63,13.562
 120.75,  24.45,26.05,125.601,145.793,18.382,204.265,468.983,76.727,368.635,38.557,4.36,1.512,5.933
 120.80,  24.45,19.87,126.779,157.487,32.154,170.871,610.728,65.643,377.527,42.453,2.002,0.714,6.301
 120.85,  24.45,24.818,153.661,209.17,56.389,181.521,761.386,120.089,449.151,57.703,6.187,5.354,15.724
 120.90,  24.45,27.663,164.217,238.001,78.258,188.432,946.85,156.402,585.353,87.197,7.256,0.952,18.224
 120.95,  24.45,33.126,179.436,263.829,97.622,224.935,1115.481,166.541,767.963,92.4,13.101,0.06,23.853
 121.00,  24.45,30.832,160.409,258.546,80.097,261.655,993.712,191.181,734.331,83.734,18.109,0.317,19.557
 121.05,  24.45,35.37,146.761,288.174,83.318,249.556,957.681,184.751,647.266,68.211,18.66,1.752,11.189
 121.10,  24.45,33.232,179.361,301.463,102.087,147.295,867.731,156.182,703.333,75.782,21.475,0.786,19.078
 121.15,  24.45,46.401,209.621,295.913,110.666,143.364,778.457,140.101,747.25,80.959,22.979,0.032,22.206
 121.20,  24.45,64.516,229.761,269.318,108.837,196.925,652.754,129.328,766.429,78.832,24.804,0.0,16.129
 121.25,  24.45,64.336,222.45,216.822,91.701,223.631,492.025,109.858,701.492,114.667,26.901,0.0,13.916
 121.30,  24.45,57.161,198.326,159.446,66.897,184.208,374.291,99.493,538.477,140.833,28.029,0.0,28.978
 121.35,  24.45,64.69,188.339,119.267,47.847,142.674,316.303,115.57,427.061,127.823,34.782,2.779,46.531
 120.65,  24.50,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.70,  24.50,27.11,146.748,155.263,13.587,246.669,345.778,60.786,297.988,25.442,11.437,1.986,10.148
 120.75,  24.50,25.156,144.021,140.134,11.881,228.094,434.588,47.442,301.697,25.546,6.619,0.201,3.44
 120.80,  24.50,17.469,96.411,125.33,10.759,137.806,502.347,35.316,256.183,31.159,1.522,1.904,5.862
 120.85,  24.50,28.15,176.019,187.759,39.01,176.726,695.151,85.787,359.235,49.392,5.724,7.81,14.754
 120.90,  24.50,34.951,195.103,227.252,64.396,155.703,904.126,114.913,509.342,83.613,6.114,2.591,18.051
 120.95,  24.50,33.805,203.21,235.537,78.977,194.621,954.835,150.94,692.822,97.395,10.763,0.006,22.656
 121.00,  24.50,44.128,222.417,277.964,83.297,176.343,920.959,156.125,736.967,92.017,18.748,1.171,26.842
 121.05,  24.50,52.516,192.394,297.399,91.79,140.828,908.851,156.458,678.942,70.638,19.319,2.276,11.133
 121.10,  24.50,70.213,216.907,340.042,129.705,102.414,944.43,144.959,760.542,88.967,24.106,1.174,29.073
 121.15,  24.50,74.21,228.121,326.341,129.642,118.408,834.534,142.995,847.488,92.077,24.682,0.37,28.125
 121.20,  24.50,74.938,249.135,281.512,112.236,239.994,700.506,149.746,920.758,88.588,24.718,0.0,16.065
 121.25,  24.50,63.808,233.034,213.955,86.354,232.089,520.166,130.915,774.733,117.583,21.499,0.09,15.906
 121.30,  24.50,54.98,202.948,163.287,65.506,179.707,403.752,127.171,605.458,131.083,21.684,0.448,28.408
 121.35,  24.50,53.196,179.764,127.496,49.573,140.002,339.634,125.376,496.03,113.789,23.907,0.584,36.957
 121.40,  24.50,55.6,172.532,107.864,42.683,112.932,308.104,103.802,442.962,109.667,36.231,6.194,42.198
 120.70,  24.55,27.028,146.453,162.713,12.341,234.585,355.555,61.644,260.052,23.265,10.944,7.109,8.985
 120.75,  24.55,25.816,147.859,165.375,9.851,228.581,437.125,49.453,236.096,12.338,11.218,10.233,8.505
 120.80,  24.55,22.918,110.944,147.587,7.826,176.921,536.835,39.705,259.508,21.96,5.393,7.523,9.03
 120.85,  24.55,27.02,127.949,135.733,12.769,159.448,675.836,61.53,285.474,47.941,3.349,1.24,6.762
 120.90,  24.55,30.761,174.07,130.943,19.941,173.839,872.95,99.885,373.347,111.355,5.385,0.618,10.93
 120.95,  24.55,20.5,195.807,82.682,32.672,140.228,843.454,99.99,438.328,124.227,4.541,0.136,12.952
 121.00,  24.55,52.16,278.648,240.821,64.01,142.379,953.793,184.825,628.708,125.275,17.459,11.656,36.434
 121.05,  24.55,65.638,283.651,297.582,85.693,164.454,1020.798,246.835,720.45,114.904,23.388,13.118,27.072
 121.10,  24.55,65.926,238.2,283.068,99.797,123.188,816.86,161.977,798.193,99.362,20.648,5.82,29.867
 121.15,  24.55,66.74,219.739,260.188,98.47,147.009,686.487,154.153,836.32,95.562,19.719,3.203,27.401
 121.20,  24.55,67.518,246.076,230.348,85.379,208.687,569.585,152.836,909.873,136.84,21.781,4.146,32.53
 121.25,  24.55,62.511,240.722,198.611,74.96,214.324,505.363,153.847,850.836,177.095,24.161,5.209,36.317
 121.30,  24.55,55.457,205.233,171.136,66.526,178.863,433.161,175.371,667.346,168.177,26.6,4.617,34.146
 121.35,  24.55,46.786,160.916,135.056,50.231,136.054,365.33,173.146,530.559,111.557,25.93,2.211,31.955
 121.40,  24.55,44.764,150.948,114.531,44.468,107.43,342.467,122.876,495.114,92.479,33.376,5.331,35.909
 120.70,  24.60,27.158,136.242,154.908,11.642,224.89,376.777,60.301,230.297,16.051,10.909,10.269,7.53
 120.75,  24.60,29.575,139.597,163.778,11.135,230.011,455.823,60.167,201.346,6.967,16.915,18.4,8.634
