lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
 120.75,  24.30,0.172,69.337,59.169,23.368,721.142,180.81,102.106,68.371,24.915,0.0,1.091,36.059
 120.80,  24.30,1.61,74.629,67.65,25.235,748.946,193.523,147.905,101.938,37.484,0.0,0.954,37.792
 120.85,  24.30,7.34,76.703,80.692,27.614,788.422,259.068,210.453,152.756,53.942,0.0,0.477,37.764
 120.90,  24.30,8.866,90.898,99.241,35.146,793.939,357.387,225.411,199.965,74.527,0.0,1.287,45.11
 121.00,  24.30,2.94,132.613,131.888,56.44,690.953,399.809,153.684,104.337,42.13,0.0,8.236,94.88
 121.05,  24.30,0.831,141.527,144.77,58.877,617.132,391.704,144.646,80.004,34.365,0.0,15.177,109.184
 121.10,  24.30,0.0,132.868,139.397,52.984,624.634,336.755,100.582,34.519,18.34,0.0,12.607,76.642
 120.70,  24.35,0.0,61.985,51.181,25.724,610.51,124.597,90.785,97.106,18.647,0.016,0.847,32.78
 120.75,  24.35,0.0,70.456,55.836,29.41,647.797,170.744,78.492,91.043,28.704,0.008,0.493,38.826
 120.80,  24.35,0.232,78.512,69.445,33.455,660.573,179.166,95.962,111.489,37.744,0.0,0.685,40.056
 120.85,  24.35,7.014,83.253,90.096,44.001,706.484,231.776,174.863,139.69,50.516,0.0,0.662,47.438
 120.90,  24.35,13.145,98.884,107.727,54.331,740.852,335.709,209.166,192.451,84.281,0.0,1.535,57.969
 120.95,  24.35,7.799,101.038,109.919,51.768,721.016,381.242,200.951,205.484,99.112,0.0,2.784,67.219
 121.00,  24.35,4.754,120.282,122.79,58.085,634.703,338.686,105.445,99.067,41.329,0.0,4.458,72.856
 121.05,  24.35,1.727,147.307,146.047,60.56,630.203,352.32,49.976,31.554,10.341,0.0,9.475,82.713
 121.10,  24.35,0.515,152.387,147.011,59.017,577.053,308.416,52.308,16.835,5.921,0.0,12.166,85.701
 121.15,  24.35,1.112,155.53,146.326,59.608,493.957,256.008,78.807,18.563,10.684,0.0,18.815,97.692
 121.20,  24.35,1.407,159.607,150.67,60.295,414.943,215.964,134.108,29.685,26.428,0.042,31.898,123.524
 120.65,  24.40,0.0,51.216,49.265,26.75,535.541,111.703,144.193,167.643,23.953,0.035,0.019,33.425
 120.70,  24.40,0.0,62.152,54.29,27.071,546.158,117.076,95.897,170.723,31.107,0.696,0.0,37.762
 120.75,  24.40,0.0,77.543,63.909,33.271,578.434,161.869,72.455,178.1,44.192,2.639,0.23,44.103
 120.80,  24.40,0.025,88.208,76.727,39.644,581.795,171.98,78.611,172.347,54.77,0.094,1.032,47.253
 120.85,  24.40,2.581,96.358,88.853,47.512,596.385,199.872,117.674,190.169,68.401,0.0,0.953,47.541
 120.90,  24.40,9.779,107.252,90.023,62.938,660.965,268.987,181.847,180.822,78.234,0.0,1.102,62.632
 120.95,  24.40,11.363,108.568,99.633,68.281,646.937,295.285,193.476,179.621,97.827,0.0,1.83,74.013
 121.00,  24.40,9.199,118.829,124.66,68.731,615.455,268.344,97.894,130.93,78.735,0.0,1.972,63.699
 121.05,  24.40,4.235,135.449,128.719,61.115,550.076,252.665,64.436,60.96,29.648,0.0,2.777,71.07
 121.10,  24.40,1.334,143.642,133.99,59.937,494.594,229.548,69.02,34.339,16.175,0.0,7.329,89.899
 121.15,  24.40,1.581,145.786,134.617,58.078,428.167,200.192,102.301,32.824,20.628,0.031,16.608,109.649
 121.20,  24.40,1.913,147.026,135.805,57.285,375.505,176.838,155.861,39.705,31.755,0.771,29.96,134.72
 121.25,  24.40,1.623,153.289,139.43,61.209,369.21,168.6,229.835,47.727,45.006,1.906,48.315,158.7
 120.60,  24.45,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.65,  24.45,0.0,54.241,51.069,27.558,514.768,114.383,142.864,207.269,35.115,0.296,0.008,35.214
 120.70,  24.45,0.117,68.003,58.82,29.299,516.414,124.493,104.38,261.027,43.576,3.574,0.033,42.5
 120.75,  24.45,0.178,82.292,70.422,36.194,511.32,146.505,68.731,212.805,54.779,5.094,0.0,46.2
 120.80,  24.45,0.162,93.217,81.126,40.243,528.126,160.834,56.746,161.912,57.081,0.754,0.336,40.689
 120.85,  24.45,0.124,99.279,88.57,42.144,540.375,162.363,57.591,153.953,55.365,0.0,0.158,25.043
 120.90,  24.45,1.989,106.409,95.019,55.503,550.296,180.171,113.762,146.289,60.857,0.0,0.517,41.35
 120.95,  24.45,10.562,124.072,115.422,67.553,508.11,205.552,153.156,167.328,95.939,0.0,0.967,77.536
 121.00,  24.45,10.488,130.834,128.101,69.405,532.587,181.634,137.231,164.372,105.306,0.0,0.87,79.064
 121.05,  24.45,7.024,136.486,122.365,71.215,505.633,181.18,124.547,120.377,73.29,0.0,1.365,85.459
 121.10,  24.45,2.705,141.394,126.542,69.197,450.284,184.58,116.691,67.203,36.668,0.088,5.552,105.665
 121.15,  24.45,2.359,139.022,124.424,65.811,391.098,173.679,145.324,54.741,35.814,2.454,16.135,127.335
 121.20,  24.45,2.857,134.942,121.121,63.568,353.972,162.035,179.508,49.044,36.238,3.662,27.143,143.08
 121.25,  24.45,2.736,135.4,117.998,61.511,360.208,161.945,210.485,41.807,33.334,3.024,38.113,144.568
 121.30,  24.45,3.369,127.174,107.666,58.752,328.81,161.872,250.782,39.506,38.855,12.203,48.505,137.896
 121.35,  24.45,6.198,112.13,98.35,59.194,254.252,154.23,309.755,50.649,63.68,44.611,63.314,136.454
 120.65,  24.50,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.70,  24.50,0.703,71.617,62.277,30.666,493.823,129.448,109.37,240.661,51.764,6.139,0.053,41.445
 120.75,  24.50,1.181,78.393,74.384,34.48,482.351,138.369,78.434,202.641,58.327,6.634,0.0,44.456
 120.80,  24.50,0.789,92.108,84.231,38.528,500.623,155.681,45.828,176.081,57.726,4.322,0.038,44.878
 120.85,  24.50,0.801,105.294,93.121,43.826,511.737,152.908,40.324,169.407,61.584,0.883,0.052,33.288
 120.90,  24.50,0.911,117.592,108.155,55.41,500.419,153.215,63.832,151.158,72.999,0.903,0.028,54.869
 120.95,  24.50,8.798,133.755,139.35,74.217,535.074,166.947,114.361,165.116,110.861,2.299,1.161,93.184
 121.00,  24.50,14.186,152.652,154.727,83.649,557.601,136.482,152.09,188.141,107.689,0.892,2.107,107.561
 121.05,  24.50,8.942,153.654,141.699,82.294,498.747,141.168,159.187,150.651,82.719,1.853,3.045,115.774
 121.10,  24.50,5.05,156.211,139.057,84.783,450.86,175.453,190.269,114.196,60.31,7.121,10.052,144.667
 121.15,  24.50,3.501,142.136,125.271,79.819,387.694,169.996,221.836,84.825,56.459,16.636,19.368,154.382
 121.20,  24.50,3.994,122.659,108.953,66.323,344.533,156.556,209.225,53.994,42.472,10.189,22.769,145.853
 121.25,  24.50,3.914,117.875,102.321,58.45,339.526,157.249,206.519,50.933,43.87,10.861,29.921,140.357
