lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
 120.75,  24.30,26.855,42.554,20.87,55.757,354.144,165.667,705.842,323.958,100.575,19.049,0.534,0.016
 120.80,  24.30,24.325,45.411,27.62,61.601,377.887,194.134,750.236,401.706,91.158,8.515,0.072,0.0
 120.85,  24.30,35.943,42.508,45.356,63.992,364.449,244.528,878.073,422.358,104.035,13.997,1.462,0.0
 120.90,  24.30,42.422,39.282,43.368,67.281,386.224,263.672,893.895,544.279,105.192,23.283,2.901,0.883
 121.00,  24.30,68.169,43.611,58.433,87.771,613.762,388.344,950.201,590.146,155.001,49.02,12.914,7.598
 121.05,  24.30,70.673,41.799,73.238,97.392,688.3,375.218,966.965,667.971,204.512,66.755,18.107,9.22
 121.10,  24.30,50.483,60.603,88.915,94.425,568.893,251.526,769.813,554.179,159.411,52.925,20.066,8.373
 120.70,  24.35,25.928,34.946,16.234,58.072,311.716,147.974,622.211,255.58,82.929,27.328,0.0,0.095
 120.75,  24.35,27.524,37.38,12.815,55.319,354.013,143.036,687.397,329.827,97.052,21.599,0.228,0.452
 120.80,  24.35,31.214,46.195,22.868,66.556,352.974,165.847,696.45,430.647,109.536,24.55,0.017,0.284
 120.85,  24.35,35.613,41.832,34.546,60.893,327.354,200.9,770.416,405.505,86.094,17.918,0.076,0.015
 120.90,  24.35,40.116,39.989,35.311,62.958,355.86,246.194,813.807,511.605,72.499,26.234,0.768,0.827
 120.95,  24.35,48.511,47.144,48.995,72.613,390.697,304.386,790.459,624.275,106.779,35.115,5.645,3.184
 121.00,  24.35,61.919,37.244,42.458,73.35,469.448,319.032,812.794,618.014,148.367,39.261,5.826,1.218
 121.05,  24.35,59.054,42.591,64.412,93.745,586.248,339.388,863.369,600.072,184.538,57.597,13.523,6.339
 121.10,  24.35,48.411,55.645,82.404,100.466,554.813,263.802,707.154,536.27,169.989,57.496,19.881,9.184
 121.15,  24.35,38.467,66.445,94.739,96.064,486.207,188.165,539.568,491.579,145.874,46.003,19.42,10.698
 121.20,  24.35,26.114,64.015,94.102,77.385,395.785,137.105,397.271,401.458,126.385,34.818,13.859,11.861
 120.65,  24.40,13.214,26.14,20.392,54.955,239.599,130.562,540.192,204.615,41.363,17.326,0.0,0.0
 120.70,  24.40,18.572,32.541,16.369,71.773,288.891,147.532,555.345,220.927,57.518,19.904,0.034,0.038
 120.75,  24.40,26.035,39.277,20.013,84.04,335.746,149.325,602.776,319.651,80.986,24.167,0.386,1.668
 120.80,  24.40,39.223,46.351,42.358,75.831,349.806,152.716,676.828,420.396,97.256,24.544,0.403,2.81
 120.85,  24.40,45.068,50.508,46.64,74.732,352.787,181.648,703.728,475.771,103.402,27.253,0.428,1.913
 120.90,  24.40,41.48,43.503,37.706,62.159,342.324,207.193,702.938,460.623,83.557,24.206,0.555,1.486
 120.95,  24.40,51.734,48.945,45.085,71.074,334.973,275.157,713.986,513.403,126.808,29.863,3.667,4.0
 121.00,  24.40,55.212,39.6,38.493,73.255,317.772,269.158,749.996,487.568,157.542,36.758,5.94,3.117
 121.05,  24.40,42.805,43.866,47.186,66.484,468.027,225.187,856.658,303.238,175.35,41.827,10.41,2.486
 121.10,  24.40,47.259,55.221,66.141,85.003,472.262,188.462,614.749,368.244,149.656,42.194,17.994,6.488
 121.15,  24.40,44.214,61.395,80.754,87.918,425.915,135.278,449.598,451.305,131.803,36.329,15.892,9.444
 121.20,  24.40,38.76,59.029,83.224,75.792,360.072,101.791,332.237,444.379,121.595,32.056,10.676,9.158
 121.25,  24.40,42.281,48.318,75.276,56.875,305.317,99.918,252.9,335.234,132.522,35.895,9.819,4.247
