lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
 120.75,  24.30,0.598,34.567,145.869,48.831,511.22,608.265,555.208,122.849,255.256,0.014,50.419,52.878
 120.80,  24.30,0.073,50.669,140.172,39.855,442.47,558.337,492.688,151.636,229.486,0.0,36.908,47.721
 120.85,  24.30,0.0,74.793,150.674,43.909,489.866,774.69,559.265,194.381,256.17,0.073,35.425,11.858
 120.90,  24.30,0.0,79.618,161.481,50.564,524.17,864.454,658.89,268.19,277.091,0.708,43.261,29.714
 121.00,  24.30,1.715,86.389,273.269,101.76,694.965,1086.113,999.926,207.085,525.381,5.961,128.215,85.109
 121.05,  24.30,5.37,121.586,336.787,140.681,751.016,1021.77,938.358,242.858,374.02,17.347,153.531,87.394
 121.10,  24.30,6.51,148.336,322.019,129.752,648.749,803.361,652.57,144.878,202.807,18.199,136.996,62.196
 120.70,  24.35,0.09,60.227,163.432,55.355,576.072,446.457,576.86,82.964,239.226,1.748,56.648,43.006
 120.75,  24.35,0.0,60.97,147.425,47.78,514.555,587.194,610.914,143.345,250.955,0.356,47.484,52.198
 120.80,  24.35,0.0,72.318,111.847,36.619,406.653,628.382,587.395,205.66,233.935,0.348,31.83,46.66
 120.85,  24.35,0.0,90.529,148.324,39.326,478.001,724.431,571.923,206.368,213.279,0.034,38.826,27.423
 120.90,  24.35,0.0,100.252,174.455,49.954,542.284,898.489,666.515,275.068,224.321,2.598,68.01,42.874
 120.95,  24.35,0.0,95.867,186.49,60.652,571.356,988.377,751.126,325.982,282.19,7.802,85.274,62.36
 121.00,  24.35,0.16,98.734,247.821,85.622,642.197,1040.173,832.501,250.748,307.14,9.392,117.01,75.244
 121.05,  24.35,4.754,117.139,326.407,114.48,694.793,1052.285,849.727,169.448,274.424,12.096,144.385,84.288
 121.10,  24.35,7.072,136.343,323.807,114.768,628.305,940.309,660.453,106.096,171.359,12.381,141.718,75.556
 121.15,  24.35,8.353,155.241,302.774,108.48,561.569,863.041,484.067,80.789,116.049,12.601,142.645,65.968
 121.20,  24.35,11.09,157.804,279.152,98.986,504.09,783.545,338.884,88.509,130.522,15.339,155.787,59.068
 120.65,  24.40,0.084,50.556,187.255,57.172,563.207,315.459,552.443,53.271,193.818,1.161,22.058,40.326
 120.70,  24.40,0.0,58.365,185.984,54.148,580.98,411.422,601.932,86.631,220.371,2.166,46.223,48.093
 120.75,  24.40,0.028,74.261,177.746,46.031,544.333,556.57,637.269,146.449,252.016,3.16,62.383,52.794
 120.80,  24.40,0.021,94.889,174.772,38.983,501.967,702.005,632.444,192.054,230.486,1.256,54.31,47.569
 120.85,  24.40,0.0,99.493,163.84,38.39,505.528,787.096,632.352,237.617,199.862,0.53,55.162,45.344
 120.90,  24.40,0.0,98.691,177.149,46.567,532.738,844.246,659.106,278.238,206.927,4.121,74.287,51.625
 120.95,  24.40,0.035,99.283,192.495,55.499,548.678,928.519,704.551,327.17,244.671,12.304,92.099,66.876
 121.00,  24.40,1.873,110.993,213.836,71.637,581.93,951.629,760.81,302.306,297.866,12.762,100.812,83.332
 121.05,  24.40,4.997,96.027,246.49,78.794,578.095,884.371,745.974,205.573,339.705,17.129,93.522,77.95
 121.10,  24.40,6.41,119.239,263.711,92.853,525.651,842.4,582.539,144.757,189.12,15.32,111.486,80.236
 121.15,  24.40,7.32,140.96,259.446,94.798,498.453,818.009,453.194,129.188,136.94,14.871,120.649,71.523
 121.20,  24.40,7.799,144.361,242.556,89.392,466.356,755.983,338.463,132.676,148.469,17.377,127.786,62.386
 121.25,  24.40,9.521,119.385,209.438,78.186,412.673,636.459,264.057,143.14,227.401,26.667,137.793,53.859
 120.60,  24.45,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.65,  24.45,0.107,49.511,196.371,55.272,563.187,340.004,526.493,57.006,202.05,8.495,1.773,55.592
 120.70,  24.45,0.0,60.092,196.879,46.069,572.543,400.566,566.791,87.91,181.482,1.28,21.564,61.169
 120.75,  24.45,0.0,80.136,204.365,41.058,568.159,494.987,602.534,136.47,208.936,8.258,66.628,60.695
 120.80,  24.45,0.0,93.694,202.605,36.65,542.788,610.57,605.34,184.279,197.703,6.053,76.562,56.332
 120.85,  24.45,0.016,99.176,190.384,34.596,539.932,689.106,616.777,251.362,176.15,6.326,85.397,57.603
 120.90,  24.45,0.019,109.967,197.26,40.842,532.861,784.212,634.051,287.419,181.584,12.178,94.192,57.256
 120.95,  24.45,0.269,112.826,205.53,51.509,562.286,918.359,650.913,345.09,189.98,14.57,111.463,75.237
 121.00,  24.45,2.631,89.596,193.435,51.981,543.607,855.15,666.967,332.147,300.631,18.014,85.497,77.444
 121.05,  24.45,6.292,81.317,193.12,62.895,435.51,689.294,618.705,247.154,390.211,28.117,72.173,87.809
