lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
 120.75,  24.30,0.0,3.978,160.613,186.865,6.784,299.467,53.796,706.732,15.496,5.936,28.139,13.639
 120.80,  24.30,0.0,7.036,178.351,247.183,10.321,383.77,60.453,850.294,36.523,7.972,22.985,15.382
 120.85,  24.30,0.0,4.833,190.115,314.901,13.615,453.584,61.29,555.632,47.818,10.572,21.488,18.778
 120.90,  24.30,0.0,21.379,243.012,410.339,22.169,579.754,75.565,248.838,45.535,13.944,24.12,26.029
 121.00,  24.30,0.191,35.267,353.538,542.397,64.428,617.506,40.038,1374.457,32.225,26.298,51.448,77.07
 121.05,  24.30,1.358,32.908,370.977,550.83,75.509,612.729,33.427,1490.153,39.105,32.906,60.13,88.87
 121.10,  24.30,1.034,27.269,339.805,462.537,62.219,519.98,29.232,1187.679,33.312,38.53,46.799,72.274
 120.70,  24.35,0.0,0.444,141.691,168.119,5.516,190.491,59.532,488.669,1.973,3.22,33.19,14.956
 120.75,  24.35,0.0,8.543,160.38,186.871,7.036,253.492,32.875,759.255,17.487,6.075,29.12,16.819
 120.80,  24.35,0.0,8.88,176.815,226.324,10.098,309.186,36.276,856.622,36.536,8.44,24.903,18.572
 120.85,  24.35,0.0,11.411,215.812,285.344,16.741,379.539,60.121,830.46,45.848,12.887,25.823,23.41
 120.90,  24.35,0.0,25.555,251.859,360.34,19.146,493.34,104.275,815.202,40.583,15.497,26.745,31.282
 120.95,  24.35,0.0,31.828,289.835,450.547,22.795,608.002,92.71,1026.89,34.772,18.79,33.632,42.297
 121.00,  24.35,0.0,35.606,332.528,488.012,39.046,575.852,42.408,1242.046,28.577,25.709,45.842,65.581
 121.05,  24.35,1.12,37.055,368.833,559.177,66.67,618.514,30.231,1469.262,36.253,33.338,62.582,88.865
 121.10,  24.35,2.032,31.527,358.719,494.483,63.068,528.204,23.732,1269.356,33.729,42.552,56.215,86.164
 121.15,  24.35,2.358,25.03,341.95,407.94,51.802,415.484,21.086,1045.028,31.014,56.334,47.367,82.017
 121.20,  24.35,2.236,17.936,312.763,327.86,42.122,323.007,22.575,876.222,32.735,73.446,37.758,72.767
 120.65,  24.40,0.0,4.75,111.843,193.159,4.283,146.06,91.16,331.787,0.639,1.733,41.415,14.998
 120.70,  24.40,0.0,3.539,130.195,191.149,8.228,167.263,60.305,433.442,1.79,2.205,31.992,16.122
 120.75,  24.40,0.02,17.15,169.327,209.25,11.255,225.149,40.14,764.007,22.212,5.738,29.698,21.632
 120.80,  24.40,0.0,16.554,196.855,220.022,11.846,262.421,19.963,853.418,37.665,10.159,28.434,23.262
 120.85,  24.40,0.0,17.776,220.056,254.787,12.595,313.916,53.648,904.575,49.153,14.119,27.344,26.454
 120.90,  24.40,0.0,26.639,247.108,322.219,13.567,416.082,108.639,1044.342,29.826,15.854,25.783,32.821
 120.95,  24.40,0.0,33.0,280.424,378.493,20.222,490.01,91.403,1069.996,30.208,19.393,30.498,40.059
 121.00,  24.40,0.013,36.224,313.681,409.054,32.442,469.012,50.63,1079.372,26.34,21.944,40.854,51.664
 121.05,  24.40,0.035,33.526,329.592,444.588,37.377,511.686,28.592,1158.185,25.793,28.35,47.082,61.823
 121.10,  24.40,0.74,29.416,335.931,424.302,39.62,449.744,12.567,1089.69,26.275,41.63,48.871,69.447
 121.15,  24.40,1.729,23.523,321.455,367.696,35.602,367.43,12.524,949.027,27.652,57.402,44.224,68.746
 121.20,  24.40,1.987,17.361,289.932,303.986,30.817,293.447,14.658,814.213,29.83,76.174,36.308,62.127
 121.25,  24.40,1.407,11.914,240.825,241.541,36.385,229.84,22.015,706.869,33.814,104.442,26.689,50.837
 120.60,  24.45,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.65,  24.45,0.0,2.49,119.799,186.247,2.32,167.143,71.461,331.259,1.183,2.096,46.621,16.351
 120.70,  24.45,0.009,10.428,153.426,198.127,7.957,198.455,55.268,379.648,0.794,2.06,34.516,17.304
 120.75,  24.45,0.0,6.49,178.125,205.56,5.634,197.329,44.954,596.425,4.358,2.768,24.659,14.213
 120.80,  24.45,0.0,9.963,186.067,187.648,8.055,216.989,22.75,675.807,14.64,6.948,27.78,14.533
 120.85,  24.45,0.0,16.878,207.238,218.269,10.868,275.964,37.944,743.865,18.488,11.871,27.203,24.071
 120.90,  24.45,0.0,20.891,237.001,272.483,14.737,346.944,64.895,858.115,25.637,16.075,22.219,30.519
 120.95,  24.45,0.0,28.705,287.213,346.387,41.341,445.354,71.131,1125.963,25.651,19.321,32.977,42.689
 121.00,  24.45,0.0,31.365,299.25,371.162,39.964,453.869,65.403,1106.799,25.87,20.736,36.452,43.79
 121.05,  24.45,0.0,29.838,306.61,368.745,28.034,442.511,35.956,1011.081,25.766,26.707,39.515,45.068
 121.10,  24.45,0.356,27.234,323.78,368.531,28.808,389.58,9.223,995.527,23.799,42.131,44.621,55.558
 121.15,  24.45,1.588,22.703,314.38,335.781,27.023,333.886,9.369,900.025,26.074,60.765,43.501,60.359
 121.20,  24.45,2.067,17.573,280.058,283.112,24.602,276.643,12.227,781.138,27.119,82.263,36.585,56.867
 121.25,  24.45,1.182,13.324,233.756,229.325,26.019,219.811,14.361,678.057,28.483,116.112,26.071,47.155
 121.30,  24.45,0.393,12.296,198.002,188.759,33.641,179.518,22.376,616.458,32.725,181.517,16.768,34.755
 121.35,  24.45,4.616,20.135,167.865,154.232,36.422,156.513,42.271,587.593,45.24,329.362,10.182,17.786
 120.65,  24.50,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.70,  24.50,0.0,5.263,140.403,148.739,3.858,202.437,62.47,340.808,0.783,2.126,36.84,16.279
 120.75,  24.50,0.0,4.296,163.733,157.075,3.36,202.808,46.288,438.845,0.024,2.851,22.911,14.642
 120.80,  24.50,0.007,8.407,126.567,112.11,5.638,140.247,17.412,340.697,1.611,6.559,22.217,9.638
 120.85,  24.50,0.337,11.812,191.659,196.301,9.493,270.895,31.865,622.937,14.187,10.121,29.891,24.282
 120.90,  24.50,0.052,15.006,236.038,250.041,15.008,340.008,41.932,793.65,40.731,14.384,26.838,31.525
 120.95,  24.50,0.0,20.75,275.783,313.985,31.058,398.932,57.014,900.04,40.948,18.702,32.357,42.819
 121.00,  24.50,0.1,33.698,301.146,374.078,47.758,458.368,58.149,1054.431,46.169,24.341,43.42,59.581
 121.05,  24.50,0.277,33.006,310.33,362.235,37.88,416.074,27.478,1042.913,35.881,33.36,45.087,53.747
 121.10,  24.50,1.63,27.492,339.48,351.07,29.996,376.012,14.371,1026.506,27.256,51.712,50.784,52.891
 121.15,  24.50,2.192,22.755,327.08,318.86,24.561,326.527,11.963,907.201,28.63,73.219,47.316,58.176
 121.20,  24.50,2.342,17.212,282.43,266.989,24.646,272.219,14.125,757.485,26.5,93.757,38.665,56.332
 121.25,  24.50,0.588,13.565,242.719,221.698,22.955,215.251,15.22,655.549,25.514,128.535,27.479,47.911
 121.30,  24.50,0.007,13.004,211.068,185.506,28.526,178.867,26.556,607.967,29.768,190.882,17.448,34.455
 121.35,  24.50,1.037,16.689,174.89,146.524,37.664,155.341,41.21,593.348,41.468,333.814,5.622,9.036
 121.40,  24.50,12.94,29.606,144.598,114.63,51.587,142.79,67.305,598.818,69.801,574.345,0.062,0.06
 120.70,  24.55,0.0,7.629,132.614,104.09,4.613,190.205,87.735,305.218,0.0,2.477,36.823,16.625
 120.75,  24.55,0.0,12.033,135.777,97.647,5.04,187.727,72.74,307.224,0.0,3.763,23.68,14.707
 120.80,  24.55,0.0,13.442,114.258,108.335,3.888,146.539,16.14,278.912,0.491,6.135,7.318,12.55
 120.85,  24.55,0.087,14.598,153.858,167.136,4.063,218.97,20.064,472.684,8.477,9.009,18.711,18.722
 120.90,  24.55,0.749,8.973,204.65,230.223,7.18,321.339,29.063,706.421,25.891,14.642,28.183,31.2
 120.95,  24.55,0.139,6.948,226.951,271.3,12.742,344.56,35.362,764.368,34.925,18.652,31.094,42.552
 121.00,  24.55,0.954,32.957,277.996,348.266,41.821,456.956,50.469,999.118,80.732,26.792,49.542,70.255
 121.05,  24.55,3.256,43.795,309.051,364.709,56.872,438.361,33.421,1068.157,63.716,41.819,49.887,71.329
 121.10,  24.55,3.345,32.909,326.366,339.163,42.816,345.067,16.302,945.104,29.641,48.008,48.402,65.965
 121.15,  24.55,2.341,23.99,313.017,293.787,30.575,299.953,12.782,850.942,25.789,68.122,45.572,63.481
 121.20,  24.55,1.886,15.868,280.539,245.722,26.886,256.125,17.335,705.219,27.384,106.354,39.968,59.062
 121.25,  24.55,0.257,12.434,252.528,210.522,27.595,213.174,24.296,638.628,25.623,140.159,31.07,51.588
 121.30,  24.55,0.0,13.345,229.2,185.33,33.326,188.002,48.035,621.398,27.406,193.21,22.085,42.095
 121.35,  24.55,1.425,17.553,178.13,133.748,44.285,161.068,42.378,629.216,42.23,387.234,10.813,16.582
 121.40,  24.55,10.657,29.214,146.514,104.075,51.267,153.007,55.855,615.684,67.494,606.533,7.841,9.229
 120.70,  24.60,0.0,10.94,134.603,84.248,5.731,190.777,102.149,293.523,0.0,3.158,41.079,15.314
 120.75,  24.60,0.0,19.673,139.239,74.607,8.088,204.223,121.276,298.302,0.0,5.749,37.332,14.885
 120.80,  24.60,0.0,21.079,131.74,90.019,7.796,193.94,51.834,333.108,0.489,6.705,19.712,15.81
 120.85,  24.60,0.0,17.07,152.417,132.783,11.807,181.915,15.524,408.113,2.719,7.883,24.855,21.974
 120.90,  24.60,0.246,18.722,189.636,180.454,19.42,211.103,20.784,521.684,8.753,15.721,35.615,33.234
 120.95,  24.60,1.271,18.754,223.466,229.641,18.018,266.721,48.103,612.137,21.447,20.524,34.397,41.878
 121.00,  24.60,1.416,25.619,237.163,249.635,27.428,353.164,26.378,728.488,52.484,27.477,38.85,52.201
 121.05,  24.60,2.338,31.625,253.592,271.782,40.124,367.474,13.007,790.54,43.082,35.728,36.024,63.921
 121.10,  24.60,2.724,30.51,262.992,278.396,49.401,301.544,10.23,754.163,22.665,42.656,35.539,64.352
 121.15,  24.60,4.13,27.737,280.68,267.784,44.677,283.701,21.797,802.433,30.129,67.203,46.547,71.812
 121.20,  24.60,0.596,22.169,251.2,217.082,33.832,267.617,15.972,682.865,27.706,90.109,41.368,63.689
 121.25,  24.60,0.0,17.683,223.85,172.498,30.122,240.981,23.965,623.835,23.338,114.302,34.005,55.149
 121.30,  24.60,0.0,14.697,219.872,162.197,30.02,206.801,44.907,604.717,23.62,168.434,25.528,46.119
