lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
 120.75,  24.30,64.348,36.931,107.679,91.717,249.493,535.077,123.064,226.557,29.995,47.177,7.043,69.699
 120.80,  24.30,81.982,35.645,143.442,116.811,248.136,617.424,178.404,267.658,42.84,68.109,3.244,69.738
 120.85,  24.30,170.058,48.111,190.511,130.905,233.661,768.534,196.01,389.283,79.95,83.972,10.723,92.072
 120.90,  24.30,210.344,49.468,163.075,124.571,227.404,802.888,269.298,358.322,91.857,74.242,15.177,104.232
 121.00,  24.30,152.461,76.533,253.389,161.139,476.238,749.012,139.432,323.071,95.02,75.44,37.213,163.196
 121.05,  24.30,185.482,93.113,270.256,147.144,582.311,715.36,108.079,294.011,127.147,74.262,45.729,201.542
 121.10,  24.30,194.115,107.692,227.169,123.647,603.87,700.424,66.928,243.958,143.048,45.859,40.826,199.751
 120.70,  24.35,66.871,28.078,63.976,101.908,251.73,525.91,89.878,191.042,53.229,16.172,7.367,51.222
 120.75,  24.35,80.696,37.87,110.442,103.765,270.58,543.084,117.741,259.421,37.113,20.682,4.118,66.368
 120.80,  24.35,91.787,41.231,137.429,125.446,271.418,561.877,178.608,314.343,30.058,46.125,5.422,79.608
 120.85,  24.35,122.919,51.126,164.567,137.182,313.685,669.06,146.388,358.072,43.178,54.843,5.546,90.64
 120.90,  24.35,122.108,55.752,137.28,133.769,372.753,724.11,195.191,325.596,58.954,48.196,17.94,98.203
 120.95,  24.35,114.492,63.085,182.274,158.855,465.462,741.709,225.738,353.462,94.182,52.299,23.606,104.716
 121.00,  24.35,153.782,73.588,186.585,160.732,507.586,669.966,116.018,292.023,66.949,38.388,23.377,142.061
 121.05,  24.35,197.027,97.237,208.492,126.19,544.129,673.709,101.712,292.792,119.839,61.089,38.565,194.635
 121.10,  24.35,211.232,113.01,203.23,108.908,558.613,644.35,82.306,280.971,167.618,66.355,43.838,210.035
 121.15,  24.35,179.913,120.869,186.902,101.437,522.57,580.485,68.229,275.889,218.222,62.464,40.841,207.177
 121.20,  24.35,89.675,101.765,171.697,93.128,404.015,485.829,59.536,270.981,265.948,57.329,35.295,179.263
 120.65,  24.40,44.74,25.789,38.284,105.701,271.379,464.752,65.988,170.919,52.414,11.34,1.091,39.604
 120.70,  24.40,56.314,31.486,61.041,111.681,275.02,486.591,61.864,195.653,57.567,3.47,2.97,38.986
 120.75,  24.40,80.71,45.142,116.2,122.128,287.357,530.075,91.81,269.318,70.95,15.379,3.931,59.931
 120.80,  24.40,104.598,51.124,158.304,144.429,315.614,557.094,130.588,310.701,55.446,26.239,5.735,96.218
 120.85,  24.40,126.424,55.638,170.86,150.917,349.235,648.973,143.788,322.316,47.648,42.753,5.486,99.648
 120.90,  24.40,127.681,55.087,137.523,139.489,406.427,652.698,145.541,299.106,47.49,37.715,14.765,96.578
 120.95,  24.40,196.526,56.458,174.676,147.296,512.821,642.781,170.871,278.229,62.861,43.076,23.903,116.58
 121.00,  24.40,275.94,63.147,163.054,131.899,523.897,601.212,104.802,260.899,58.472,37.093,20.003,124.838
 121.05,  24.40,146.495,65.643,187.286,91.613,517.358,680.253,115.156,270.756,90.102,52.408,22.141,144.11
 121.10,  24.40,173.043,83.199,208.266,98.134,540.712,588.668,87.167,281.256,149.228,60.561,32.929,187.949
 121.15,  24.40,143.457,95.55,208.991,102.193,492.848,506.936,72.677,288.626,210.387,58.942,35.149,197.791
 121.20,  24.40,87.839,88.779,199.97,98.181,391.104,417.091,59.006,286.114,266.791,52.661,33.506,183.453
 121.25,  24.40,57.881,71.648,185.49,90.725,288.261,311.404,46.576,280.071,323.812,53.785,32.34,162.099
 120.60,  24.45,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.65,  24.45,59.411,28.754,73.379,105.873,299.17,408.865,42.774,167.472,44.345,16.654,0.0,35.352
 120.70,  24.45,60.377,33.679,70.945,101.898,270.551,391.21,32.988,167.825,39.772,0.919,1.082,25.173
 120.75,  24.45,78.534,43.912,103.196,117.92,271.535,436.008,55.926,230.093,55.908,7.762,7.172,44.941
 120.80,  24.45,92.071,49.483,136.812,128.086,288.698,472.578,75.133,265.5,49.476,19.468,9.34,75.596
 120.85,  24.45,101.011,55.807,147.937,128.082,316.737,551.45,78.54,311.888,59.858,46.755,12.275,86.167
 120.90,  24.45,203.366,62.017,175.47,130.775,384.721,587.987,138.733,355.038,79.684,46.196,23.597,104.454
 120.95,  24.45,213.972,56.199,196.488,114.254,481.585,599.943,178.634,346.595,87.202,37.247,30.561,119.724
 121.00,  24.45,184.891,46.524,183.024,92.065,486.189,620.458,155.245,285.017,71.876,34.869,20.788,112.08
 121.05,  24.45,130.064,41.463,209.002,93.085,548.829,693.541,160.151,288.547,94.083,57.009,17.19,130.936
