lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
 120.75,  24.30,32.854,18.508,12.97,164.579,201.165,312.286,282.901,144.679,39.972,14.073,25.241,0.0
 120.80,  24.30,41.751,19.171,10.227,173.235,196.598,263.666,377.922,142.591,39.182,16.852,31.574,0.0
 120.85,  24.30,54.603,32.411,26.288,229.217,197.909,273.6,485.1,191.473,53.512,19.114,48.507,0.0
 120.90,  24.30,55.281,39.641,41.465,236.494,181.242,242.374,468.833,183.985,59.539,19.785,47.946,0.019
 121.00,  24.30,67.75,49.106,73.975,226.404,193.991,495.952,392.242,150.614,82.508,48.711,71.304,7.032
 121.05,  24.30,81.374,57.653,79.506,269.819,223.612,517.965,450.859,163.682,84.811,83.454,83.535,14.638
 121.10,  24.30,100.696,67.256,84.457,284.225,275.286,512.176,414.862,132.136,47.866,93.777,79.633,18.43
 120.70,  24.35,41.207,27.879,8.01,170.938,149.959,287.49,251.472,90.14,8.127,11.101,21.542,0.0
 120.75,  24.35,43.598,29.823,7.345,183.564,187.205,325.816,272.29,143.117,15.308,10.788,25.395,0.0
 120.80,  24.35,45.812,35.664,18.673,185.85,192.687,342.367,302.31,167.638,20.965,13.976,30.345,0.0
 120.85,  24.35,55.765,33.093,32.55,205.954,174.603,384.739,372.209,147.654,34.598,14.406,40.748,0.0
 120.90,  24.35,62.089,40.904,44.845,201.584,158.685,369.936,397.609,126.542,52.419,17.316,43.928,0.0
 120.95,  24.35,69.579,46.263,52.722,223.106,158.146,411.685,401.622,123.361,86.017,21.235,51.135,0.501
 121.00,  24.35,81.172,51.515,59.019,241.88,172.678,456.72,397.168,109.692,73.962,29.523,64.401,2.177
 121.05,  24.35,85.806,58.993,72.69,273.82,221.474,526.925,424.141,144.322,76.37,69.892,79.306,13.037
 121.10,  24.35,99.213,66.733,76.761,288.708,219.525,520.744,379.085,145.213,67.297,99.279,80.284,18.93
 121.15,  24.35,111.536,69.737,69.438,299.528,185.938,457.231,313.848,144.336,67.984,118.281,80.817,18.021
 121.20,  24.35,98.388,57.358,46.195,291.657,143.823,332.737,225.621,147.591,75.985,149.808,79.553,9.517
 120.65,  24.40,40.905,29.713,20.881,193.662,120.04,298.477,197.168,83.303,9.046,14.124,16.22,0.0
 120.70,  24.40,43.836,30.183,16.799,185.323,143.785,302.482,210.385,65.852,2.262,11.119,11.323,0.0
 120.75,  24.40,48.71,34.808,16.62,191.548,162.495,333.719,238.111,112.592,4.945,8.581,17.196,0.02
 120.80,  24.40,53.72,39.4,27.75,205.26,168.109,361.497,256.101,156.504,20.799,9.466,34.633,0.0
 120.85,  24.40,60.617,36.643,40.616,211.106,169.64,390.392,321.986,131.577,35.787,13.979,42.089,0.0
 120.90,  24.40,64.732,41.543,47.494,206.337,155.119,400.505,349.973,116.616,45.911,14.107,43.505,0.0
 120.95,  24.40,84.087,50.551,48.035,202.323,165.3,397.795,386.215,88.95,88.246,16.53,54.524,0.468
 121.00,  24.40,88.879,53.032,48.468,215.522,184.225,398.555,386.328,93.083,85.831,17.073,56.466,2.153
 121.05,  24.40,63.848,45.432,60.862,227.589,204.527,420.266,374.894,126.432,65.313,51.283,43.473,4.774
 121.10,  24.40,72.851,54.699,63.077,240.861,130.69,415.933,299.055,128.828,62.453,85.377,50.677,10.287
 121.15,  24.40,85.476,58.673,57.676,246.658,86.386,359.04,241.691,134.451,63.94,110.638,64.235,11.126
 121.20,  24.40,85.551,50.897,43.889,244.337,64.413,278.39,181.607,138.162,67.04,143.207,71.289,8.428
 121.25,  24.40,76.916,36.538,29.978,241.189,71.459,214.55,127.697,145.908,86.71,194.12,66.893,7.202
