lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
 120.75,  24.30,29.773,20.313,104.48,144.512,202.594,436.038,56.16,637.52,0.685,0.861,38.376,0.0
 120.80,  24.30,20.875,18.147,102.29,123.007,183.209,342.551,82.725,801.234,21.266,0.0,33.933,0.0
 120.85,  24.30,25.188,20.12,99.914,128.693,219.103,406.289,86.67,774.751,39.545,0.0,41.675,0.0
 120.90,  24.30,35.204,24.103,124.84,149.463,278.114,509.92,99.067,856.313,92.714,0.0,57.234,0.0
 121.00,  24.30,36.91,36.209,149.458,217.717,427.474,604.073,62.413,1147.63,60.167,3.485,75.205,2.381
 121.05,  24.30,73.372,63.452,128.881,251.675,499.203,612.511,39.516,1023.317,60.562,3.051,84.56,4.99
 121.10,  24.30,83.158,69.207,94.674,214.593,476.938,410.728,22.139,665.913,51.635,0.523,72.035,6.705
 120.70,  24.35,24.482,10.388,122.105,127.938,170.017,472.543,34.483,345.949,0.0,5.289,24.735,0.0
 120.75,  24.35,28.409,5.744,121.319,133.823,194.993,476.908,35.326,621.502,0.0,2.792,34.17,0.0
 120.80,  24.35,26.328,15.967,124.506,135.864,220.72,452.588,67.463,766.274,8.064,1.506,38.933,0.0
 120.85,  24.35,28.115,17.405,127.103,136.408,239.175,408.823,79.805,766.614,11.434,0.344,39.859,0.0
 120.90,  24.35,34.494,18.854,161.365,150.67,295.989,464.268,79.837,839.386,35.307,0.0,45.894,0.0
 120.95,  24.35,35.933,31.029,167.591,173.254,307.751,500.938,87.46,898.082,66.713,0.315,58.804,0.312
 121.00,  24.35,46.551,36.529,164.451,192.536,381.246,536.851,54.686,945.796,51.566,0.915,60.218,2.059
 121.05,  24.35,68.179,57.085,134.797,215.105,477.106,559.215,36.438,869.983,56.891,3.763,70.593,5.981
 121.10,  24.35,77.742,66.137,125.451,198.251,481.3,475.016,27.908,662.125,62.843,5.712,75.128,8.224
 121.15,  24.35,81.918,65.327,132.18,175.973,469.667,400.886,25.19,516.855,72.681,9.645,75.525,9.547
 121.20,  24.35,82.794,53.802,140.945,159.987,431.146,350.15,24.676,438.667,82.517,19.144,77.713,10.298
 120.65,  24.40,24.993,17.038,136.437,98.264,97.537,401.486,22.761,185.654,0.0,6.101,18.16,0.0
 120.70,  24.40,26.019,11.787,151.245,118.482,140.938,447.226,18.663,277.62,0.0,10.868,17.418,0.0
 120.75,  24.40,31.163,15.465,154.415,129.08,193.643,495.775,13.507,603.377,0.175,15.586,33.853,0.106
 120.80,  24.40,35.347,21.671,164.555,136.026,240.828,506.231,52.416,752.153,3.202,10.438,47.466,0.035
 120.85,  24.40,33.883,21.668,167.254,142.35,261.003,464.547,77.437,730.424,13.835,5.248,49.839,0.0
 120.90,  24.40,37.444,22.287,178.699,142.043,295.042,459.575,70.078,803.782,22.737,2.654,47.374,0.022
 120.95,  24.40,42.622,29.371,197.654,155.689,347.357,486.197,66.491,882.701,47.535,0.023,61.944,0.335
 121.00,  24.40,48.333,44.445,175.676,147.236,386.922,485.099,50.377,949.666,85.527,1.318,63.781,1.564
 121.05,  24.40,57.728,50.603,128.53,137.808,402.528,492.054,45.591,928.733,57.718,6.501,72.654,4.18
 121.10,  24.40,65.779,52.822,149.095,160.08,423.497,457.188,34.648,780.685,60.666,15.887,79.464,6.036
 121.15,  24.40,71.793,52.586,165.911,164.131,420.952,406.507,28.897,673.776,68.57,26.197,80.172,6.993
 121.20,  24.40,73.787,46.031,172.098,153.984,398.979,354.931,24.797,599.504,75.103,38.105,83.982,7.847
 121.25,  24.40,68.92,37.361,173.518,135.929,382.889,301.885,27.123,563.923,73.801,50.783,97.651,9.685
 120.60,  24.45,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.65,  24.45,27.508,22.037,132.162,90.374,72.124,381.059,15.368,250.489,0.0,6.789,20.624,0.0
 120.70,  24.45,27.715,21.759,147.947,93.429,106.143,414.422,6.826,267.182,0.007,13.719,18.353,0.0
 120.75,  24.45,33.98,29.574,170.157,113.5,172.301,494.293,3.36,488.514,0.022,28.389,29.849,0.07
 120.80,  24.45,36.807,28.04,179.645,126.244,216.558,505.265,15.691,623.726,0.627,25.64,43.118,0.009
 120.85,  24.45,38.406,29.581,196.224,140.625,232.98,466.497,30.569,616.329,19.225,38.77,48.517,0.0
 120.90,  24.45,39.945,34.213,203.211,137.901,267.742,453.158,80.1,714.719,42.411,43.262,53.015,0.245
 120.95,  24.45,28.829,34.662,204.338,125.822,316.186,448.81,83.374,858.624,31.656,15.74,61.579,0.047
 121.00,  24.45,32.181,43.431,163.625,94.966,331.9,430.969,68.718,931.304,42.841,12.718,67.14,0.087
 121.05,  24.45,42.813,42.977,149.734,101.985,353.085,467.256,62.91,1033.038,64.177,16.871,84.177,2.293
 121.10,  24.45,52.597,42.51,191.916,148.865,391.726,448.627,45.462,983.233,68.149,38.163,91.101,4.231
 121.15,  24.45,64.572,48.728,212.5,168.704,400.752,414.311,36.91,926.84,77.588,57.422,90.107,5.234
 121.20,  24.45,67.82,46.505,207.808,157.635,383.37,362.085,29.77,840.325,79.753,71.335,94.276,6.428
 121.25,  24.45,60.303,40.364,186.695,130.792,365.558,292.764,32.669,719.931,66.086,74.16,99.05,7.836
 121.30,  24.45,52.81,44.039,161.87,113.94,335.006,236.404,44.712,617.39,39.751,86.23,102.46,9.609
 121.35,  24.45,48.009,48.276,136.25,100.9,281.425,218.48,58.86,536.899,51.572,121.325,123.754,19.783
 120.65,  24.50,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.70,  24.50,28.426,29.519,140.859,80.711,102.778,418.105,3.163,245.731,0.0,12.297,20.3,0.0
 120.75,  24.50,30.167,28.608,154.127,96.183,144.578,462.627,0.697,331.197,0.0,18.27,24.335,0.0
 120.80,  24.50,33.577,32.354,175.217,121.638,194.727,484.0,2.075,470.594,0.107,32.879,38.998,0.0
 120.85,  24.50,34.407,35.054,201.942,138.778,225.438,469.034,14.816,528.831,5.751,48.589,46.101,0.0
 120.90,  24.50,27.266,35.131,202.679,127.129,263.524,440.488,49.905,606.544,28.771,49.782,48.958,0.0
 120.95,  24.50,26.731,34.243,200.944,121.142,322.724,444.855,55.989,796.993,30.815,14.651,50.021,0.027
 121.00,  24.50,31.147,38.202,189.537,103.058,314.606,425.874,65.701,876.614,32.062,23.195,55.692,0.0
 121.05,  24.50,28.971,37.951,207.819,116.155,334.874,431.883,58.992,969.106,47.31,52.134,80.203,0.97
 121.10,  24.50,37.952,53.448,273.593,178.174,432.614,460.433,63.519,1234.581,95.31,98.101,109.949,3.503
 121.15,  24.50,57.908,48.132,263.331,184.692,402.93,419.591,51.271,1196.232,100.973,112.821,105.599,4.65
 121.20,  24.50,64.134,50.219,221.962,162.545,360.566,374.942,46.343,1037.716,100.379,114.958,105.012,5.986
 121.25,  24.50,58.752,47.28,185.235,132.101,329.882,298.908,47.028,856.875,78.644,109.885,98.764,6.923
 121.30,  24.50,52.434,49.322,161.21,115.48,296.469,247.81,55.435,741.751,51.922,122.157,97.248,8.137
 121.35,  24.50,44.526,47.643,136.932,98.379,265.709,234.149,65.832,646.99,54.021,149.964,108.845,12.764
 121.40,  24.50,35.389,40.193,112.675,77.439,256.482,227.179,83.229,574.688,69.796,169.752,137.814,21.504
 120.70,  24.55,28.986,31.709,150.116,86.013,119.465,444.341,4.281,248.397,0.0,12.351,22.166,0.0
 120.75,  24.55,29.807,31.614,158.193,93.865,138.019,462.756,6.522,282.083,0.0,14.353,24.729,0.0
 120.80,  24.55,32.628,34.237,181.346,124.539,176.174,468.221,16.838,364.252,0.357,22.901,37.707,0.0
 120.85,  24.55,33.865,47.785,198.349,141.39,227.029,476.41,22.676,447.087,15.353,44.71,47.045,0.188
 120.90,  24.55,28.335,53.437,200.983,144.838,252.227,461.552,29.687,462.726,44.255,53.077,47.376,0.811
 120.95,  24.55,21.04,43.738,195.999,104.937,269.913,416.773,21.649,526.262,33.421,21.16,40.372,0.117
 121.00,  24.55,28.929,41.888,205.163,102.997,277.655,398.97,48.545,666.011,44.023,51.627,55.041,0.384
 121.05,  24.55,27.507,43.574,222.661,122.726,305.652,384.298,49.057,776.616,62.022,110.562,83.08,1.178
 121.10,  24.55,34.949,47.29,247.752,161.012,337.12,374.504,54.048,963.184,98.848,142.622,102.339,2.847
 121.15,  24.55,47.15,51.641,238.366,159.569,334.686,352.88,54.245,1004.99,96.218,138.927,104.042,4.225
 121.20,  24.55,57.906,58.139,206.892,152.201,321.828,379.137,64.919,965.592,111.733,138.922,107.197,7.114
 121.25,  24.55,59.312,59.941,181.71,143.104,303.745,342.157,68.83,975.702,112.424,149.882,100.252,8.124
 121.30,  24.55,56.453,59.461,165.989,127.836,279.532,282.422,83.23,988.517,98.761,172.393,95.196,7.48
 121.35,  24.55,43.727,47.534,136.779,103.511,258.26,287.172,86.837,836.753,76.502,204.189,106.921,13.266
 121.40,  24.55,29.767,35.988,108.571,80.242,256.392,256.907,103.184,710.328,106.012,203.603,137.887,21.416
 120.70,  24.60,30.235,36.997,170.744,96.566,149.393,462.005,7.367,245.974,0.0,12.345,28.093,0.0
 120.75,  24.60,32.545,42.148,178.5,103.067,176.68,479.548,17.158,272.868,0.461,13.89,30.652,0.0
