lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
 120.75,  24.30,28.508,134.669,73.813,28.897,350.312,158.169,275.921,479.298,151.358,41.519,0.0,14.604
 120.80,  24.30,29.326,147.94,69.911,34.135,338.678,183.125,311.301,538.772,191.509,56.408,0.0,16.771
 120.85,  24.30,30.681,162.648,48.958,32.806,327.372,200.484,244.408,662.395,166.159,69.567,0.0,19.732
 120.90,  24.30,39.006,192.413,49.427,47.261,350.665,231.547,211.861,857.856,128.569,130.4,0.0,20.742
 121.00,  24.30,77.059,349.349,123.168,89.305,544.164,318.998,238.43,1530.516,210.311,264.916,0.089,30.894
 121.05,  24.30,86.86,395.849,145.417,83.033,547.498,290.444,244.072,1273.035,145.32,198.332,0.893,31.353
 121.10,  24.30,76.809,365.473,116.908,61.015,407.77,175.689,99.628,446.772,15.324,40.791,0.583,23.204
 120.70,  24.35,22.288,125.579,78.109,27.118,414.534,151.947,175.578,356.832,98.159,22.813,0.0,12.503
 120.75,  24.35,29.584,131.845,58.908,26.583,390.002,130.557,227.88,395.738,139.662,38.621,0.0,13.017
 120.80,  24.35,32.236,151.86,67.016,31.42,396.788,135.079,286.977,518.52,189.345,62.036,0.0,14.288
 120.85,  24.35,38.354,182.297,77.148,39.077,397.088,170.489,221.829,728.668,186.737,125.767,0.0,19.372
 120.90,  24.35,46.961,229.774,70.401,53.799,395.479,248.529,158.037,935.483,117.279,240.042,0.0,21.966
 120.95,  24.35,51.504,246.373,74.204,68.306,426.76,309.768,172.097,1162.693,123.492,292.454,0.0,24.641
 121.00,  24.35,70.172,305.3,93.053,73.294,481.939,277.634,176.227,1128.188,160.473,261.586,0.0,28.615
 121.05,  24.35,90.207,338.643,131.989,60.416,517.681,245.124,239.168,921.984,161.853,209.654,0.46,32.82
 121.10,  24.35,85.532,342.007,118.787,48.49,415.399,168.146,102.627,312.814,45.284,57.051,0.403,25.861
 121.15,  24.35,78.161,350.152,112.272,50.306,328.134,106.334,30.302,74.044,6.611,13.049,0.027,23.622
 121.20,  24.35,76.896,351.227,131.267,54.733,268.078,60.929,19.05,49.148,1.201,13.35,0.0,27.826
 120.65,  24.40,10.869,131.794,61.038,23.386,431.34,139.518,76.914,191.219,42.08,14.393,0.0,9.559
 120.70,  24.40,19.869,140.187,53.775,26.599,391.55,161.43,102.235,220.097,63.857,20.654,0.0,9.721
 120.75,  24.40,43.281,155.589,75.446,47.591,439.632,144.791,175.011,331.85,114.552,54.036,0.0,12.176
 120.80,  24.40,43.418,182.39,85.038,42.432,420.374,138.738,176.343,486.831,152.598,88.467,0.0,15.018
 120.85,  24.40,52.396,210.112,97.256,52.643,405.977,154.184,168.322,638.264,168.14,165.855,0.0,20.501
 120.90,  24.40,56.053,245.435,96.887,63.098,413.567,221.617,141.664,868.478,127.989,283.178,0.0,22.006
 120.95,  24.40,60.527,274.141,96.41,62.923,423.625,278.436,134.695,958.169,107.093,327.908,0.0,23.946
 121.00,  24.40,66.566,298.436,108.537,71.609,445.41,317.792,144.64,875.959,107.317,222.95,0.0,23.251
 121.05,  24.40,73.355,305.289,93.892,53.949,420.78,260.903,227.486,916.168,156.89,136.162,0.0,21.764
 121.10,  24.40,82.992,337.73,109.653,57.795,380.671,185.573,148.22,529.149,79.215,110.267,0.0,19.064
 121.15,  24.40,81.581,351.919,116.549,61.663,323.367,123.449,88.553,299.945,27.555,81.059,0.0,18.445
 121.20,  24.40,77.882,346.898,114.389,60.058,265.139,59.371,74.808,189.652,6.724,98.26,0.0,20.125
 121.25,  24.40,80.544,313.942,115.791,53.228,222.325,9.505,110.546,80.431,9.024,229.736,0.0,30.888
 120.60,  24.45,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.65,  24.45,17.999,134.482,49.084,34.282,297.428,78.459,86.794,157.321,33.967,13.97,0.0,11.039
 120.70,  24.45,21.057,158.216,51.536,34.302,311.898,120.237,80.435,189.493,54.627,21.173,0.0,8.966
 120.75,  24.45,28.98,183.614,67.373,42.0,359.663,131.929,129.586,272.812,76.734,40.222,0.0,10.524
 120.80,  24.45,37.249,198.389,82.847,41.189,355.872,128.361,147.957,386.416,115.401,70.879,0.0,12.72
 120.85,  24.45,52.319,214.093,104.127,73.374,377.302,138.917,172.109,550.628,156.423,121.904,0.0,17.074
 120.90,  24.45,57.562,240.385,105.405,74.865,361.886,181.49,160.311,768.577,145.601,233.861,0.0,22.07
 120.95,  24.45,67.698,281.941,122.116,74.555,407.571,269.01,148.102,832.123,119.453,345.95,0.0,23.153
 121.00,  24.45,63.133,283.419,95.365,74.289,378.231,316.733,160.819,853.454,122.123,215.78,0.0,21.636
 121.05,  24.45,69.536,309.37,96.829,74.967,365.271,268.168,230.75,1052.794,172.198,153.51,0.0,20.491
 121.10,  24.45,87.205,349.368,116.392,78.041,364.667,208.582,199.268,868.663,122.41,232.467,0.0,17.099
 121.15,  24.45,92.213,372.671,139.446,84.117,336.426,162.291,172.573,693.118,73.316,249.308,0.0,16.741
 121.20,  24.45,86.384,368.492,131.143,75.29,281.181,86.587,168.841,497.243,32.569,344.912,0.0,17.956
 121.25,  24.45,79.292,312.838,96.079,55.249,224.586,21.981,177.051,173.506,14.32,387.437,0.0,22.335
 121.30,  24.45,68.503,245.279,68.627,35.763,186.199,19.729,222.244,133.319,31.046,321.607,0.0,34.402
 121.35,  24.45,62.231,192.128,57.853,27.611,164.702,65.076,326.734,342.555,101.435,293.155,1.557,59.395
 120.65,  24.50,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.70,  24.50,18.077,152.127,43.206,34.054,251.967,85.307,56.939,183.234,49.641,21.774,0.0,9.782
 120.75,  24.50,25.138,186.794,61.215,48.632,279.479,125.089,89.746,234.145,64.037,34.483,0.0,9.535
 120.80,  24.50,34.804,194.778,75.198,39.978,255.928,98.54,131.534,273.342,82.475,51.955,0.0,9.451
 120.85,  24.50,48.099,222.284,112.503,67.743,307.022,130.687,198.699,458.036,137.432,103.113,0.0,13.189
 120.90,  24.50,57.315,252.398,126.085,71.927,268.658,168.776,201.565,748.779,143.79,219.136,0.0,18.232
 120.95,  24.50,67.063,291.083,134.275,68.658,344.678,234.747,136.845,710.463,99.697,317.161,0.0,21.092
 121.00,  24.50,83.21,330.509,122.658,80.052,325.131,268.97,144.922,947.086,117.336,420.11,0.0,24.825
 121.05,  24.50,87.919,339.135,117.563,89.061,309.975,225.653,185.767,1112.259,140.347,421.361,0.0,20.211
 121.10,  24.50,109.946,381.414,163.872,107.34,359.89,221.387,208.648,1178.126,137.618,474.549,0.144,18.015
 121.15,  24.50,111.481,398.037,173.593,110.009,353.25,205.949,235.113,1131.371,127.77,478.402,0.339,15.991
 121.20,  24.50,98.09,388.009,148.597,91.144,310.193,155.67,241.328,1084.404,90.309,689.107,0.343,16.546
 121.25,  24.50,80.266,315.101,103.708,60.147,240.762,90.325,210.271,510.213,46.275,550.442,0.0,18.06
 121.30,  24.50,66.433,250.28,78.323,40.211,200.331,84.893,242.432,400.422,60.992,415.405,0.0,26.717
 121.35,  24.50,56.488,200.578,61.122,32.658,180.055,113.322,323.463,501.444,124.493,377.953,0.12,48.42
 121.40,  24.50,52.999,164.494,44.597,31.41,170.732,142.173,395.659,575.424,192.186,401.74,5.117,78.817
 120.70,  24.55,21.504,146.508,51.748,32.562,241.8,119.113,53.339,186.276,54.301,19.307,0.0,9.599
 120.75,  24.55,24.977,166.241,57.177,42.606,242.717,151.317,63.323,214.154,64.613,25.528,0.0,8.515
 120.80,  24.55,31.329,172.366,68.559,43.991,230.964,131.077,101.544,229.369,76.334,33.326,0.0,7.42
 120.85,  24.55,42.825,207.123,97.179,47.905,243.104,128.736,137.534,336.252,115.539,89.937,0.0,10.282
 120.90,  24.55,54.282,236.691,116.619,54.132,267.719,179.445,177.84,435.013,144.812,151.606,0.0,13.365
 120.95,  24.55,68.701,264.91,110.568,53.215,257.653,190.64,176.235,401.026,136.599,229.926,0.0,18.461
 121.00,  24.55,103.278,343.044,140.556,75.356,264.433,243.8,204.486,1011.169,133.866,548.458,0.0,30.65
 121.05,  24.55,110.0,351.643,151.053,106.673,291.39,256.77,211.424,1375.787,153.354,702.146,0.0,27.077
 121.10,  24.55,113.984,369.001,152.005,100.282,290.604,219.748,193.286,1179.054,131.977,586.45,0.0,22.04
 121.15,  24.55,103.32,350.838,125.316,81.494,267.527,201.245,204.87,1001.648,115.714,530.485,0.006,18.959
 121.20,  24.55,99.445,344.081,117.469,78.611,267.219,217.179,205.845,1052.504,109.124,635.906,0.213,24.39
 121.25,  24.55,85.822,311.476,108.531,72.734,253.071,205.09,216.006,950.425,99.983,623.427,0.01,27.272
 121.30,  24.55,71.463,257.575,90.627,51.702,219.35,179.169,255.583,782.397,107.88,517.968,0.0,25.67
 121.35,  24.55,52.225,200.502,63.061,38.066,193.727,167.127,341.797,671.354,158.232,478.535,0.89,49.156
 121.40,  24.55,48.396,154.012,36.445,29.808,177.14,171.288,391.885,637.196,209.239,507.078,10.18,84.073
 120.70,  24.60,22.136,141.67,59.755,34.097,226.652,133.759,58.548,200.179,58.875,17.583,0.0,8.631
 120.75,  24.60,26.605,150.802,65.548,42.804,227.07,171.406,67.836,230.501,68.308,18.183,0.0,9.04
 120.80,  24.60,29.409,156.84,68.673,48.508,220.557,166.04,83.965,244.234,90.06,21.87,0.0,10.395
 120.85,  24.60,36.611,182.333,86.113,49.797,231.04,138.853,97.406,245.374,110.175,43.125,0.0,12.346
 120.90,  24.60,51.484,212.59,106.213,52.054,230.707,145.977,119.747,313.417,121.008,79.91,0.0,12.252
 120.95,  24.60,74.785,243.203,130.501,52.23,252.523,172.979,184.034,371.098,145.209,123.463,0.0,15.166
 121.00,  24.60,84.013,281.198,131.184,47.093,244.281,185.156,245.166,736.528,117.908,255.119,0.0,18.562
 121.05,  24.60,104.897,339.938,139.424,74.216,246.99,239.062,217.383,1087.214,135.762,501.539,0.0,28.125
 121.10,  24.60,104.428,330.832,131.485,81.708,234.203,241.027,203.326,1031.301,140.879,506.56,0.0,36.475
 121.15,  24.60,96.834,294.871,100.076,54.031,194.668,237.341,223.267,864.441,135.193,473.709,0.0,34.304
 121.20,  24.60,94.587,311.641,101.446,57.627,214.971,223.805,205.946,903.507,121.458,550.927,0.0,32.996
 121.25,  24.60,81.74,295.986,102.712,63.889,220.141,207.334,213.969,985.578,114.259,578.276,0.0,27.614
 121.30,  24.60,62.776,250.764,82.659,49.861,199.316,184.34,259.87,918.669,118.774,528.676,0.0,26.677
 121.35,  24.60,50.836,200.719,64.288,41.206,187.45,183.156,343.413,736.317,163.509,518.331,1.935,50.451
 121.40,  24.60,51.872,182.356,48.904,33.896,184.422,189.35,367.391,748.936,221.729,508.803,8.871,81.845
 121.45,  24.60,56.388,181.061,50.211,38.254,172.927,212.165,437.638,762.75,319.064,600.787,15.716,134.62
 120.75,  24.65,24.49,152.002,65.853,39.366,205.632,148.62,55.85,231.236,66.327,19.454,0.0,8.929
 120.80,  24.65,28.39,160.058,68.098,42.104,218.652,163.419,62.364,265.31,86.475,18.433,0.0,12.288
 120.85,  24.65,36.336,175.041,68.48,45.333,240.006,165.145,74.93,297.336,89.472,26.796,0.0,12.664
 120.90,  24.65,44.796,166.976,69.479,40.09,219.638,138.97,88.111,359.677,81.788,53.142,0.0,12.294
 120.95,  24.65,60.089,225.9,109.345,42.675,215.968,144.826,136.546,526.483,93.309,87.39,0.0,16.34
 121.00,  24.65,72.368,266.945,113.193,47.871,203.797,152.635,167.061,670.475,92.192,134.394,0.0,18.796
 121.05,  24.65,78.538,263.46,120.887,56.075,187.191,161.111,185.351,679.554,118.985,188.54,0.0,21.566
 121.10,  24.65,73.052,266.306,115.476,63.911,179.35,174.45,175.84,741.122,123.937,285.849,0.0,23.789
 121.15,  24.65,91.328,293.782,114.232,56.311,190.881,213.651,199.433,801.089,133.986,390.314,0.0,31.437
 121.20,  24.65,99.833,303.482,123.593,66.105,218.982,259.303,230.579,921.633,144.07,475.818,0.0,33.838
 121.25,  24.65,84.788,279.372,113.073,77.394,204.599,256.943,216.499,921.632,128.241,504.549,0.0,24.685
 121.30,  24.65,71.458,248.821,86.171,57.287,185.224,209.218,244.659,1039.965,125.21,595.895,0.0,26.496
