lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
 120.75,  24.30,0.901,60.35,13.098,234.523,224.916,740.489,65.864,343.488,78.628,15.675,0.067,43.151
 120.80,  24.30,0.69,65.817,16.419,236.92,299.297,901.146,121.989,435.886,65.899,24.601,0.0,55.7
 120.85,  24.30,2.631,68.077,29.272,249.278,339.702,1093.866,135.645,487.468,94.193,44.242,2.385,78.583
 120.90,  24.30,4.11,66.75,35.191,248.808,353.126,1061.76,141.315,470.207,108.096,69.813,4.682,73.057
 121.00,  24.30,9.739,120.298,89.232,277.546,490.203,1088.181,117.454,462.692,136.096,101.246,8.032,75.654
 121.05,  24.30,27.344,162.299,118.614,352.737,503.492,1073.666,119.974,441.3,137.995,137.707,9.617,70.822
 121.10,  24.30,33.018,183.679,147.41,373.236,454.346,930.977,84.666,420.276,128.299,142.688,7.427,59.315
 120.70,  24.35,1.176,66.519,21.145,225.023,235.377,623.671,34.28,235.939,64.336,9.092,0.049,28.384
 120.75,  24.35,1.497,80.481,24.499,250.599,281.476,749.789,49.249,331.52,80.079,16.309,0.012,43.366
 120.80,  24.35,2.885,98.985,27.206,271.385,312.375,819.287,73.778,397.903,84.929,24.679,0.0,65.507
 120.85,  24.35,3.178,87.071,29.077,273.343,338.661,931.476,85.461,406.589,86.714,25.575,0.082,97.109
 120.90,  24.35,4.257,83.269,32.32,253.904,364.067,971.783,98.601,418.168,124.95,45.428,1.081,106.942
 120.95,  24.35,9.115,99.244,53.272,302.944,391.155,1053.005,126.729,448.449,167.491,70.356,3.648,97.013
 121.00,  24.35,13.75,115.016,75.181,327.913,412.244,1077.372,118.816,423.615,152.026,87.091,1.501,85.558
 121.05,  24.35,25.716,140.869,113.193,335.345,443.838,991.907,120.545,413.333,147.856,126.61,8.753,74.047
 121.10,  24.35,33.986,157.981,127.679,349.038,423.152,863.059,103.08,368.533,149.285,153.221,14.364,73.526
 121.15,  24.35,37.981,166.768,124.453,350.286,375.24,741.519,93.735,310.928,153.239,172.659,16.709,74.54
 121.20,  24.35,31.377,156.374,110.326,305.748,330.88,604.743,91.428,252.705,158.468,201.099,20.767,66.352
 120.65,  24.40,0.969,71.008,27.78,179.597,239.184,531.821,41.673,231.22,59.244,8.259,1.419,29.75
 120.70,  24.40,0.042,73.446,23.296,199.716,247.289,569.772,34.818,232.042,67.311,10.57,0.433,26.07
 120.75,  24.40,0.456,82.93,27.751,228.419,283.242,681.299,48.222,284.11,79.525,15.151,0.47,44.68
 120.80,  24.40,3.06,99.809,39.966,268.352,318.047,739.55,67.138,329.959,84.292,17.08,0.825,99.879
 120.85,  24.40,3.875,99.666,39.636,293.8,333.88,768.373,94.339,352.755,95.809,22.503,0.059,131.315
 120.90,  24.40,3.795,90.879,39.51,279.491,358.035,829.484,90.712,363.763,121.488,25.922,0.131,132.626
 120.95,  24.40,6.893,97.648,59.867,318.132,387.779,926.996,119.15,401.025,175.583,58.777,1.97,131.08
 121.00,  24.40,11.45,99.38,72.012,294.537,385.159,1092.619,118.504,443.098,175.906,91.754,1.772,80.138
 121.05,  24.40,14.322,99.288,82.484,244.203,419.561,1014.186,120.128,479.357,147.067,110.597,5.494,46.761
 121.10,  24.40,20.929,120.174,87.456,273.112,402.829,837.828,112.2,343.131,134.206,150.492,14.181,80.117
 121.15,  24.40,26.92,145.55,87.006,296.815,372.167,710.913,106.164,277.58,137.745,163.164,16.354,84.503
 121.20,  24.40,26.298,148.531,79.526,294.36,352.079,588.895,100.284,224.805,145.044,181.022,15.569,77.29
 121.25,  24.40,19.416,118.489,77.153,300.163,387.879,472.276,103.845,177.522,167.21,227.305,18.928,78.733
 120.60,  24.45,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.65,  24.45,0.396,67.846,27.616,166.605,197.119,520.895,31.036,233.327,44.686,8.402,1.82,38.231
 120.70,  24.45,0.0,69.828,23.956,184.555,229.464,546.33,26.504,199.781,53.12,12.551,0.999,22.529
 120.75,  24.45,0.039,78.676,28.879,210.271,256.607,617.473,40.345,223.694,64.513,17.03,1.213,32.931
 120.80,  24.45,1.352,89.299,35.309,231.829,285.005,688.943,57.751,261.205,64.89,17.275,0.774,64.986
 120.85,  24.45,3.764,99.912,37.905,247.084,313.412,716.801,75.619,284.053,70.395,19.951,0.045,89.775
 120.90,  24.45,5.513,115.568,53.676,293.192,336.712,632.731,125.211,283.13,122.249,11.693,0.598,245.858
 120.95,  24.45,9.24,116.981,66.728,314.306,353.827,820.347,156.569,274.925,169.692,42.365,2.948,180.742
 121.00,  24.45,6.051,98.897,64.862,255.123,359.134,1009.025,149.323,378.826,159.005,80.651,3.29,73.565
 121.05,  24.45,9.908,60.827,63.281,174.6,411.617,1045.197,195.338,560.516,170.192,164.453,13.091,87.509
 121.10,  24.45,10.928,71.686,77.181,196.927,403.969,843.47,157.933,339.036,131.422,221.082,22.769,158.342
 121.15,  24.45,22.329,128.629,89.417,266.108,390.79,707.509,136.992,268.66,134.593,187.252,20.644,123.862
 121.20,  24.45,25.795,145.926,82.249,296.109,379.47,593.195,128.734,213.889,143.064,189.478,16.736,105.635
 121.25,  24.45,21.15,114.834,72.491,294.975,383.137,494.457,114.944,157.855,162.935,235.993,15.159,111.332
 121.30,  24.45,21.289,102.161,74.492,257.04,303.707,450.902,105.14,133.026,190.704,325.601,24.214,99.2
 121.35,  24.45,26.821,99.102,72.579,191.009,186.876,417.517,108.628,120.631,222.906,536.413,65.998,99.634
 120.65,  24.50,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.70,  24.50,0.182,64.448,27.923,181.881,205.13,549.082,37.459,164.116,43.254,12.823,1.352,25.879
 120.75,  24.50,0.058,69.588,29.466,198.443,222.933,599.402,45.412,184.665,46.315,16.767,0.453,22.744
 120.80,  24.50,0.453,83.173,29.186,203.401,246.158,656.326,61.892,220.713,56.02,19.459,0.362,39.54
 120.85,  24.50,2.326,98.27,33.645,212.716,276.497,670.439,80.503,243.035,62.577,20.986,0.811,73.055
 120.90,  24.50,4.702,117.775,53.181,256.465,298.773,628.282,112.07,246.282,78.173,16.548,1.115,149.066
 120.95,  24.50,6.497,104.812,56.755,273.986,320.286,802.406,136.959,293.746,126.507,39.003,0.47,143.924
 121.00,  24.50,4.372,91.493,59.493,245.022,326.28,867.72,145.225,309.919,127.766,86.847,4.033,157.557
 121.05,  24.50,2.699,43.778,59.666,162.509,352.138,889.939,237.021,337.182,135.562,225.245,33.348,290.014
 121.10,  24.50,4.434,21.869,85.245,144.172,435.657,920.905,405.804,298.108,154.607,529.701,80.58,636.956
 121.15,  24.50,20.201,105.889,98.551,238.87,413.676,709.563,185.495,251.164,142.263,267.135,31.871,229.428
 121.20,  24.50,26.773,135.899,84.625,282.961,382.076,596.932,166.552,194.17,157.38,227.877,18.951,157.796
 121.25,  24.50,23.202,117.6,73.877,257.898,341.102,526.412,139.514,147.656,174.475,259.796,15.893,130.864
 121.30,  24.50,21.658,104.418,74.681,209.354,259.4,512.024,120.278,128.489,194.788,330.043,26.104,104.267
 121.35,  24.50,21.493,93.225,69.971,173.788,184.609,487.206,113.026,115.628,221.713,455.474,51.241,94.149
 121.40,  24.50,23.527,83.083,58.944,157.888,158.048,419.204,119.186,103.99,274.568,655.077,102.072,94.538
