lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
 120.75,  24.30,68.973,114.171,28.525,171.12,272.014,353.547,107.124,714.518,39.421,0.0,164.321,98.95
 120.80,  24.30,75.207,119.277,32.606,187.939,307.56,428.695,106.439,725.491,20.285,0.015,184.054,108.454
 120.85,  24.30,80.081,124.938,35.587,175.199,325.3,528.802,133.869,704.262,39.93,0.0,168.851,111.452
 120.90,  24.30,93.412,151.578,43.544,187.93,327.859,724.199,126.052,667.945,53.895,0.02,193.407,132.658
 121.00,  24.30,189.233,216.628,73.929,366.038,497.07,1486.574,47.357,823.514,54.73,3.225,304.977,237.939
 121.05,  24.30,202.457,239.485,82.703,407.733,558.115,1626.109,40.658,781.295,47.886,3.006,318.37,259.162
 121.10,  24.30,181.077,235.412,80.488,386.109,507.079,1483.665,38.203,669.739,29.754,2.58,293.183,233.198
 120.70,  24.35,71.795,121.987,24.045,129.84,185.95,299.469,77.627,625.496,62.243,0.0,167.391,94.337
 120.75,  24.35,79.401,131.649,29.896,122.054,213.195,338.471,71.64,744.815,44.166,0.0,174.677,97.545
 120.80,  24.35,87.09,136.532,33.061,159.421,254.917,388.922,74.659,783.96,26.176,0.0,189.346,102.456
 120.85,  24.35,100.381,173.757,39.216,193.812,296.174,503.178,100.238,775.418,70.165,0.0,195.862,119.278
 120.90,  24.35,119.766,206.279,48.839,204.489,304.592,731.579,96.791,814.768,124.34,0.33,221.209,142.328
 120.95,  24.35,134.268,199.726,53.532,243.841,326.338,981.337,64.877,841.98,121.792,1.129,238.129,167.15
 121.00,  24.35,163.093,219.232,70.198,308.26,412.46,1215.501,38.332,823.055,58.497,3.046,278.299,207.285
 121.05,  24.35,200.482,238.211,80.561,384.705,529.811,1499.63,39.06,794.618,45.44,5.258,309.621,249.375
 121.10,  24.35,203.928,246.977,81.521,384.686,505.201,1387.089,37.05,733.334,37.426,5.886,301.403,249.481
 121.15,  24.35,206.618,260.041,83.111,376.446,457.813,1215.645,35.509,689.479,27.262,6.235,294.09,246.761
 121.20,  24.35,202.683,275.408,83.554,380.473,414.686,1075.381,37.81,667.932,25.719,5.62,289.094,244.294
 120.65,  24.40,81.096,114.691,18.184,108.994,143.325,239.108,61.189,528.851,34.108,0.0,161.249,91.46
 120.70,  24.40,89.257,125.841,28.876,51.692,142.353,267.535,75.146,614.545,47.879,0.0,169.166,100.069
 120.75,  24.40,98.694,138.197,37.969,70.973,178.486,318.572,61.137,771.181,55.66,0.0,180.54,108.425
 120.80,  24.40,114.482,151.864,40.495,188.89,224.948,383.039,65.938,818.27,46.295,0.0,201.468,119.356
 120.85,  24.40,122.608,186.656,46.417,240.298,260.278,427.663,102.851,640.079,60.699,0.0,212.728,133.354
 120.90,  24.40,138.153,234.969,58.158,247.188,307.217,574.467,92.615,779.257,99.811,0.495,242.149,152.335
 120.95,  24.40,118.416,244.807,63.64,255.307,320.415,727.394,63.67,950.693,99.57,1.753,253.467,159.164
 121.00,  24.40,155.745,241.722,73.523,270.74,347.735,948.262,46.95,924.049,57.674,3.41,269.153,187.876
 121.05,  24.40,145.996,226.812,70.101,315.963,372.921,1016.998,36.082,851.004,34.388,4.312,266.117,207.305
 121.10,  24.40,178.528,241.099,73.219,333.244,388.694,970.799,32.723,773.089,31.981,6.754,263.744,231.438
 121.15,  24.40,194.25,254.913,75.611,331.369,371.388,867.281,33.739,734.21,32.225,7.663,257.123,238.257
 121.20,  24.40,189.593,258.799,75.355,320.63,340.386,765.33,38.604,736.105,36.803,7.392,243.729,233.765
 121.25,  24.40,162.96,245.431,71.245,292.3,297.788,679.693,53.052,795.753,49.82,6.634,219.246,219.521
 120.60,  24.45,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.65,  24.45,87.52,114.291,19.371,135.023,146.504,228.672,54.239,512.203,22.236,0.033,158.722,92.43
 120.70,  24.45,99.229,130.963,28.967,107.347,137.922,233.258,76.805,582.737,30.329,0.118,165.463,100.233
 120.75,  24.45,117.96,140.793,39.107,78.676,158.203,277.228,60.489,703.107,47.15,0.0,185.303,113.931
