lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
 120.75,  24.30,111.713,22.815,256.763,185.299,109.042,316.529,119.885,206.283,233.187,10.089,82.31,8.108
 120.80,  24.30,134.459,19.464,265.341,174.23,106.927,308.346,143.123,233.441,304.218,10.057,84.181,11.323
 120.85,  24.30,82.168,10.496,269.836,186.852,122.814,306.802,113.596,243.491,293.511,15.619,72.77,11.41
 120.90,  24.30,98.052,15.496,307.155,205.416,144.726,378.773,126.085,216.25,286.887,31.848,75.539,13.366
 121.00,  24.30,443.431,83.348,478.571,298.79,183.422,459.52,93.67,173.555,394.458,66.795,121.916,30.878
 121.05,  24.30,495.324,107.092,549.361,344.816,221.036,568.694,112.355,162.555,509.703,75.22,143.923,43.79
 121.10,  24.30,479.768,94.586,534.154,319.104,199.954,458.435,96.75,127.452,446.775,78.202,128.016,39.225
 120.70,  24.35,180.832,22.681,205.294,186.218,134.788,199.411,35.234,155.993,159.734,8.544,76.504,5.854
 120.75,  24.35,52.65,30.459,233.576,179.2,110.173,249.441,91.852,165.441,226.369,10.11,84.264,7.279
 120.80,  24.35,24.58,26.747,266.661,194.016,110.167,286.946,103.281,212.743,269.32,10.495,86.672,10.458
 120.85,  24.35,46.435,9.707,284.574,210.081,130.221,296.725,91.71,264.823,233.969,22.08,87.07,9.959
 120.90,  24.35,117.156,16.771,317.702,227.798,143.379,394.783,104.925,239.603,286.642,38.307,107.05,12.307
 120.95,  24.35,339.791,47.266,350.123,225.474,137.607,406.031,109.736,244.466,258.076,51.137,91.764,16.499
 121.00,  24.35,373.315,61.32,378.321,240.969,157.552,344.72,84.841,245.169,287.974,43.561,91.554,18.599
 121.05,  24.35,481.3,95.588,505.333,315.148,208.285,481.495,98.56,166.581,469.906,66.646,132.902,35.663
 121.10,  24.35,508.869,101.969,538.569,317.944,209.068,465.443,96.879,142.628,505.436,80.874,139.823,43.287
 121.15,  24.35,511.692,100.856,547.502,302.025,190.934,397.153,90.285,131.149,496.574,95.504,134.146,43.613
 121.20,  24.35,529.238,103.844,578.11,293.865,181.412,348.485,91.136,138.448,522.0,118.534,134.312,46.319
 120.65,  24.40,207.527,15.105,186.588,181.014,188.179,185.927,17.485,130.207,137.669,7.162,77.532,4.029
 120.70,  24.40,213.703,19.706,159.791,198.529,169.333,171.564,24.596,117.502,176.044,8.252,82.185,5.447
 120.75,  24.40,209.078,33.688,210.318,191.154,152.441,194.381,51.616,117.153,250.896,9.965,91.187,6.387
 120.80,  24.40,191.029,38.805,294.823,205.332,132.92,248.881,67.13,144.344,246.659,6.549,93.874,8.745
 120.85,  24.40,237.233,35.527,311.208,206.931,126.998,287.387,69.16,198.657,237.886,20.846,101.702,10.733
 120.90,  24.40,304.421,41.342,353.365,222.996,145.635,382.276,111.676,222.185,323.573,34.46,116.209,13.437
 120.95,  24.40,349.712,51.512,379.845,230.737,135.872,400.14,122.818,207.287,306.959,45.501,100.444,16.878
 121.00,  24.40,375.215,62.316,384.629,235.298,139.435,329.428,74.236,194.434,300.286,45.524,94.872,17.892
 121.05,  24.40,417.032,73.043,453.354,269.67,158.709,351.22,67.225,144.998,352.439,47.943,111.988,22.195
 121.10,  24.40,468.534,86.969,509.26,285.222,167.53,353.279,62.874,119.723,441.611,64.453,124.614,30.524
 121.15,  24.40,491.686,94.002,536.767,279.764,169.469,324.421,68.296,121.518,490.3,83.255,125.905,37.871
 121.20,  24.40,521.799,104.261,580.447,277.801,173.289,305.522,76.866,149.808,536.825,111.386,131.895,47.419
 121.25,  24.40,542.249,115.124,607.578,270.175,174.786,290.869,93.172,182.493,610.508,139.525,136.356,43.479
 120.60,  24.45,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.65,  24.45,214.762,13.436,201.273,201.071,197.268,171.298,17.086,124.886,143.614,8.335,78.863,4.145
 120.70,  24.45,239.649,18.029,196.451,229.731,207.208,140.18,20.78,110.155,192.239,10.302,90.941,5.215
 120.75,  24.45,257.006,29.46,203.545,226.684,196.593,161.561,39.87,108.429,247.16,6.333,96.85,4.982
 120.80,  24.45,261.656,38.185,306.105,216.928,165.09,206.725,57.657,135.595,221.458,6.468,91.066,6.769
 120.85,  24.45,276.029,39.221,336.238,206.189,143.707,246.334,35.706,170.202,221.438,12.709,96.744,7.928
 120.90,  24.45,307.802,43.593,375.762,210.127,147.593,289.379,67.889,187.439,320.699,23.982,102.713,10.085
 120.95,  24.45,347.478,62.663,428.873,229.918,144.577,332.775,115.023,202.225,347.095,37.926,103.885,16.948
 121.00,  24.45,364.451,64.88,414.572,234.738,141.027,327.166,91.528,190.12,327.633,37.048,97.87,15.66
 121.05,  24.45,389.83,66.305,438.198,249.568,138.152,290.921,61.973,168.742,324.601,38.015,103.115,18.974
 121.10,  24.45,446.854,79.483,492.82,264.045,143.071,284.816,48.944,121.107,440.117,55.115,114.983,26.263
 121.15,  24.45,472.016,86.864,514.504,255.466,152.701,273.803,60.647,112.781,528.833,73.584,118.106,33.571
 121.20,  24.45,480.253,90.672,530.58,242.623,153.045,258.047,72.379,121.792,594.753,89.727,122.443,36.068
 121.25,  24.45,496.25,98.951,549.629,228.47,156.287,253.319,89.285,136.169,708.792,100.283,130.008,27.47
 121.30,  24.45,497.588,102.272,543.69,209.058,158.762,247.74,114.591,151.621,901.776,120.562,134.954,16.416
 121.35,  24.45,312.413,69.035,356.974,120.792,91.942,174.21,150.02,118.95,793.567,180.122,129.165,17.571
 120.65,  24.50,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.70,  24.50,224.94,13.932,242.982,236.347,200.388,119.98,14.091,119.594,164.678,9.506,92.969,4.434
 120.75,  24.50,243.074,23.442,252.359,240.296,195.251,129.73,26.081,125.768,179.167,6.262,97.551,4.07
 120.80,  24.50,259.489,33.349,312.147,223.127,178.529,162.251,53.353,149.337,182.079,9.537,88.374,5.409
 120.85,  24.50,270.1,39.554,346.074,211.97,165.912,183.451,42.95,138.115,202.35,11.834,97.402,6.761
 120.90,  24.50,304.4,47.425,390.305,217.461,149.336,204.483,48.85,113.419,312.429,18.848,96.494,8.395
 120.95,  24.50,340.196,62.608,425.776,228.531,177.689,239.814,88.103,203.341,417.932,35.573,106.592,14.466
 121.00,  24.50,398.326,74.922,455.793,243.761,179.282,282.35,79.216,213.864,353.347,37.119,111.453,19.047
 121.05,  24.50,432.481,78.873,478.814,259.41,155.108,249.246,55.014,180.232,376.417,42.811,115.553,22.382
 121.10,  24.50,491.036,93.229,532.952,277.875,159.459,273.886,52.359,145.01,498.48,63.286,122.403,33.982
 121.15,  24.50,469.966,88.713,509.961,244.11,156.123,257.588,66.104,113.023,601.57,76.224,117.539,36.398
 121.20,  24.50,425.101,78.211,468.732,205.033,138.654,234.856,73.768,97.589,648.139,76.565,114.573,26.779
 121.25,  24.50,430.002,78.195,477.244,164.127,132.106,230.262,89.561,97.05,703.581,83.697,115.726,20.272
 121.30,  24.50,389.128,66.253,447.8,117.057,122.329,227.899,118.645,103.33,803.507,105.601,114.764,10.109
 121.35,  24.50,278.294,43.364,332.199,88.368,101.846,223.359,196.157,120.801,870.228,176.03,116.209,7.697
 121.40,  24.50,209.525,51.429,255.075,74.459,82.466,241.412,253.867,162.837,936.376,276.487,131.154,21.481
 120.70,  24.55,213.794,11.206,235.482,237.37,170.541,124.555,6.163,140.736,148.256,7.397,92.445,3.495
 120.75,  24.55,227.629,20.514,262.968,268.98,169.325,123.792,11.269,156.904,158.149,6.061,93.663,3.17
 120.80,  24.55,243.031,27.877,300.712,245.966,156.123,128.502,24.14,139.13,146.438,7.562,92.316,3.953
 120.85,  24.55,273.121,38.748,357.647,235.376,163.001,136.768,37.889,100.263,169.689,7.204,102.112,5.905
 120.90,  24.55,311.508,46.369,376.377,244.021,190.832,142.705,49.769,61.618,296.237,16.727,104.075,6.322
 120.95,  24.55,348.034,62.345,389.363,245.259,217.324,161.846,59.401,147.261,357.816,27.556,108.801,10.182
 121.00,  24.55,420.514,83.53,413.111,258.886,235.937,224.701,78.417,228.011,373.463,34.824,116.212,17.149
 121.05,  24.55,447.483,91.406,462.764,255.978,190.933,223.345,93.546,194.614,459.942,52.589,129.788,24.71
 121.10,  24.55,459.009,93.669,486.139,254.206,169.301,216.345,75.886,134.007,510.207,65.385,122.552,29.724
 121.15,  24.55,403.735,90.061,472.614,225.262,156.73,203.483,72.215,112.028,619.342,79.474,118.214,30.721
 121.20,  24.55,376.914,78.99,438.471,188.66,134.825,213.227,85.649,91.554,655.052,83.287,108.889,26.543
 121.25,  24.55,386.796,68.707,421.652,129.526,118.211,245.771,102.673,88.302,663.203,82.491,100.462,20.571
 121.30,  24.55,347.814,56.69,397.417,69.486,107.868,284.073,165.612,89.37,706.083,92.286,98.511,12.028
 121.35,  24.55,262.568,37.969,318.746,54.228,106.179,302.845,241.161,115.634,809.292,145.716,101.619,6.885
 121.40,  24.55,205.032,40.873,265.493,78.061,111.678,286.474,279.308,153.226,883.028,247.543,113.047,8.463
 120.70,  24.60,206.604,10.922,216.734,225.28,143.104,133.573,3.128,143.254,136.679,4.313,95.841,2.737
 120.75,  24.60,210.577,17.438,221.65,245.388,130.005,132.643,3.884,145.62,140.776,3.416,100.783,2.211
 120.80,  24.60,240.111,29.146,286.897,261.558,155.897,131.818,14.685,111.078,127.561,2.365,99.275,3.038
 120.85,  24.60,258.183,42.151,331.188,234.882,175.888,136.056,30.453,111.342,138.264,0.76,102.78,5.079
 120.90,  24.60,295.205,50.588,344.795,237.39,194.206,150.449,59.846,119.301,213.818,11.695,99.587,6.343
 120.95,  24.60,338.028,60.316,308.817,237.71,233.971,182.011,78.473,139.475,294.346,23.107,106.524,8.172
 121.00,  24.60,373.256,72.839,290.549,261.127,229.263,169.018,82.024,175.31,455.57,25.395,109.785,10.78
 121.05,  24.60,416.376,90.574,400.58,255.379,208.445,184.013,98.83,151.181,537.221,40.805,126.564,18.392
