lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
 120.75,  24.30,4.725,42.181,153.152,68.494,51.2,250.397,318.995,223.416,153.51,6.136,23.426,0.671
 120.80,  24.30,6.459,53.108,204.946,90.99,64.225,331.594,365.888,339.393,178.732,3.827,30.064,0.275
 120.85,  24.30,8.775,57.656,249.687,108.772,69.319,369.309,324.941,386.385,185.04,9.709,36.16,2.172
 120.90,  24.30,15.89,56.922,258.835,117.881,76.267,405.346,359.548,457.77,191.438,17.277,43.733,4.459
 121.00,  24.30,55.636,115.063,291.549,155.123,139.297,356.939,128.82,607.99,257.853,51.258,51.53,10.449
 121.05,  24.30,70.464,160.905,320.317,187.958,167.929,346.537,118.504,636.137,327.524,69.733,66.978,10.3
 121.10,  24.30,62.047,138.473,363.315,164.869,126.245,257.405,139.806,529.6,286.744,94.708,80.797,9.421
 120.70,  24.35,7.144,29.776,161.596,75.015,60.996,158.528,243.289,163.972,117.582,10.9,34.094,0.013
 120.75,  24.35,4.886,44.085,199.504,76.267,56.961,220.808,326.175,255.534,142.293,9.016,32.153,1.221
 120.80,  24.35,3.787,48.93,237.844,79.684,55.962,240.737,345.452,341.429,165.829,6.152,33.764,1.629
 120.85,  24.35,6.968,50.541,266.479,102.014,63.478,273.531,307.781,349.303,164.452,9.641,38.725,3.047
 120.90,  24.35,20.098,55.422,273.076,116.833,69.517,350.732,323.137,399.639,170.066,20.764,43.907,5.648
 120.95,  24.35,58.175,57.067,288.362,126.89,89.466,330.387,283.505,457.537,141.003,35.192,42.543,8.341
 121.00,  24.35,46.286,91.524,288.537,139.862,113.636,337.365,153.578,494.692,208.779,45.705,49.18,9.277
 121.05,  24.35,63.734,152.043,307.153,176.205,164.812,366.772,117.809,625.071,331.541,61.689,61.525,11.605
 121.10,  24.35,58.447,137.12,346.741,159.797,135.242,276.761,114.688,576.603,300.747,99.675,76.231,11.145
 121.15,  24.35,52.302,106.768,419.429,142.579,93.06,197.674,146.88,565.617,296.784,170.38,99.867,10.673
 121.20,  24.35,52.164,82.751,517.882,137.266,60.048,158.853,217.705,633.504,352.732,260.279,132.346,12.227
 120.65,  24.40,8.096,27.189,141.56,70.898,65.627,123.38,163.147,114.109,109.848,14.213,31.826,0.068
 120.70,  24.40,6.312,30.048,164.287,65.534,63.556,134.739,202.156,156.61,111.339,13.553,33.182,0.0
 120.75,  24.40,6.382,43.287,220.602,66.202,65.205,181.442,287.842,262.278,135.671,12.057,35.744,1.299
 120.80,  24.40,14.839,49.581,259.905,88.391,72.061,212.453,302.79,327.003,145.597,18.273,45.372,3.208
 120.85,  24.40,13.523,48.657,300.772,106.554,72.353,232.14,299.316,373.137,148.335,17.864,58.339,2.213
 120.90,  24.40,16.654,55.961,284.172,111.246,71.889,277.983,306.326,376.756,168.113,19.801,54.795,3.09
 120.95,  24.40,29.663,82.312,290.541,135.735,89.018,342.46,253.112,421.2,188.574,35.283,60.961,4.712
 121.00,  24.40,39.016,108.343,267.416,142.418,102.61,361.185,189.575,449.627,258.736,47.596,45.209,7.052
 121.05,  24.40,43.946,123.69,245.989,137.603,109.721,348.103,182.897,422.338,289.763,67.83,39.241,10.059
 121.10,  24.40,45.864,107.267,280.521,133.388,94.168,255.385,130.101,437.444,284.513,117.837,59.863,9.234
 121.15,  24.40,45.871,84.493,334.271,124.253,67.793,192.751,138.693,468.542,303.107,200.119,85.163,8.073
 121.20,  24.40,44.831,68.644,384.758,114.421,46.695,159.167,170.079,521.285,362.832,291.104,108.353,7.303
 121.25,  24.40,42.575,62.072,384.765,103.273,35.015,152.205,203.61,596.036,433.281,355.928,118.122,6.623
 120.60,  24.45,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.65,  24.45,11.361,27.132,135.096,52.74,65.597,110.097,123.41,110.661,87.028,18.082,32.634,0.0
 120.70,  24.45,8.128,28.602,147.542,50.328,68.364,119.81,176.177,152.044,96.791,19.003,32.663,0.0
 120.75,  24.45,11.02,38.535,186.083,53.589,72.486,143.387,233.499,229.063,105.614,19.873,36.032,0.254
 120.80,  24.45,16.211,46.484,236.617,77.63,76.859,164.249,270.07,328.337,119.88,24.461,43.117,1.611
 120.85,  24.45,18.6,48.686,324.342,86.37,73.049,163.305,291.635,414.263,145.328,18.269,66.546,1.691
 120.90,  24.45,16.495,41.26,314.796,90.261,77.185,199.58,280.25,362.06,158.785,16.885,63.5,0.883
 120.95,  24.45,28.141,71.243,284.466,132.647,101.708,263.822,242.236,412.638,175.438,34.637,61.486,0.595
 121.00,  24.45,33.831,98.807,252.9,127.225,98.23,292.309,232.359,357.481,219.353,44.448,45.805,2.468
 121.05,  24.45,35.571,95.348,224.408,113.828,78.606,311.696,277.132,307.631,241.805,82.649,38.356,8.904
 121.10,  24.45,40.04,82.819,237.61,119.817,65.947,237.58,172.899,344.503,279.188,157.921,57.883,8.523
 121.15,  24.45,45.131,68.426,268.606,114.757,50.672,189.864,160.762,409.299,327.115,265.964,79.109,5.442
 121.20,  24.45,43.042,58.15,287.454,101.336,37.134,160.828,164.542,446.977,385.855,350.29,92.227,3.361
 121.25,  24.45,40.633,58.901,271.4,91.583,31.339,157.663,169.914,481.344,436.036,372.107,92.636,3.329
 121.30,  24.45,45.931,63.367,233.776,87.375,26.784,154.245,162.092,494.369,499.004,389.267,89.038,2.044
 121.35,  24.45,56.244,65.025,195.85,91.363,28.55,151.369,158.159,478.615,553.119,428.774,92.163,0.25
 120.65,  24.50,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.70,  24.50,11.121,26.223,126.245,43.843,74.042,114.423,173.219,162.452,74.773,23.54,31.979,0.0
