lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
 120.75,  24.30,12.302,0.0,54.16,220.959,382.973,98.786,555.534,812.568,38.073,15.681,22.52,76.8
 120.80,  24.30,14.495,0.0,56.965,250.789,431.701,139.155,628.838,811.65,35.876,16.879,26.452,76.775
 120.85,  24.30,16.219,0.0,57.871,272.765,493.121,170.251,711.971,782.753,47.473,14.936,25.993,84.788
 120.90,  24.30,22.157,0.0,60.821,291.811,549.951,185.606,881.401,761.934,55.648,24.541,28.019,108.867
 121.00,  24.30,52.812,0.403,115.671,557.568,806.943,223.952,1006.266,1019.369,63.992,67.098,36.381,207.487
 121.05,  24.30,59.654,1.667,121.961,628.218,877.611,240.012,984.349,1061.279,78.408,64.124,39.384,234.604
 121.10,  24.30,46.724,0.52,100.107,595.125,788.282,190.926,833.524,877.58,84.167,36.249,35.395,192.453
 120.70,  24.35,10.697,0.241,45.899,192.886,333.94,61.53,478.303,717.718,36.497,10.599,20.08,85.924
 120.75,  24.35,14.63,0.073,53.112,215.608,359.149,94.759,517.931,798.314,42.225,19.301,20.734,90.478
 120.80,  24.35,17.036,0.0,58.388,245.953,391.628,130.222,566.231,812.009,42.546,24.026,26.41,88.538
 120.85,  24.35,20.343,0.0,65.879,267.888,451.512,154.641,656.143,814.151,55.328,38.509,31.339,89.466
 120.90,  24.35,27.304,0.0,75.894,312.331,502.464,185.784,867.624,842.628,73.34,54.882,36.223,113.22
 120.95,  24.35,30.342,0.0,87.646,366.874,544.868,194.958,976.267,799.5,63.386,53.647,32.57,133.755
 121.00,  24.35,43.198,0.0,105.673,468.508,665.598,197.285,938.293,898.178,59.334,70.434,37.793,174.726
 121.05,  24.35,55.952,1.688,119.764,595.459,845.31,217.963,935.795,1017.873,75.397,73.862,43.259,232.95
 121.10,  24.35,53.606,2.665,105.328,594.682,790.262,190.119,829.975,900.864,95.706,63.786,41.656,222.604
 121.15,  24.35,52.722,3.5,89.247,573.515,694.431,159.52,704.451,747.785,124.736,56.504,39.614,209.328
 121.20,  24.35,56.334,4.119,77.877,561.081,616.961,130.534,572.425,597.652,177.667,44.483,37.839,205.316
 120.65,  24.40,12.79,0.006,46.149,207.68,297.443,46.585,485.461,676.094,32.687,9.353,20.67,83.27
 120.70,  24.40,13.997,0.0,46.57,208.135,317.456,46.724,445.635,710.369,39.067,11.57,20.027,91.905
 120.75,  24.40,18.686,0.035,55.883,222.049,336.844,74.612,496.465,783.406,45.565,26.724,23.76,103.554
 120.80,  24.40,23.259,0.0,66.124,244.759,363.262,107.27,523.288,789.23,42.257,37.523,30.62,107.223
 120.85,  24.40,26.454,0.0,74.404,274.545,394.677,142.343,583.122,838.801,50.194,59.402,34.444,110.069
 120.90,  24.40,30.243,0.0,84.479,325.251,421.197,163.219,797.157,889.529,69.869,88.126,40.348,120.58
 120.95,  24.40,34.599,0.0,96.617,356.612,457.087,181.736,926.814,834.566,69.258,103.372,42.983,136.0
 121.00,  24.40,40.877,0.0,105.72,391.583,522.856,190.132,951.649,835.136,77.157,117.5,41.962,158.663
