lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
 120.75,  24.30,38.739,37.222,46.927,0.043,113.999,147.83,294.062,157.501,24.516,10.715,157.293,30.825
 120.80,  24.30,38.186,35.592,52.059,0.601,134.425,193.301,323.47,158.066,19.368,6.927,158.741,33.172
 120.85,  24.30,40.063,37.589,57.121,2.601,147.753,200.861,369.352,111.746,21.353,6.059,160.443,39.336
 120.90,  24.30,45.663,42.775,65.176,6.437,174.625,210.521,378.071,98.818,19.955,10.938,174.556,50.585
 121.00,  24.30,87.106,72.773,102.899,21.603,444.838,328.462,364.741,116.058,27.132,97.052,358.417,115.087
 121.05,  24.30,97.969,81.884,114.818,30.644,505.376,376.862,373.525,185.635,65.541,115.023,438.864,143.79
 121.10,  24.30,89.282,76.797,115.997,30.324,423.875,273.969,317.953,146.32,34.175,100.189,367.785,123.528
 120.70,  24.35,31.369,37.864,48.401,0.0,94.707,105.609,240.404,133.69,17.639,12.307,166.016,34.334
 120.75,  24.35,36.459,39.779,52.865,0.0,111.737,141.153,289.483,135.418,30.744,8.286,170.106,32.891
 120.80,  24.35,38.834,40.638,55.434,0.125,145.788,181.358,325.131,116.492,28.785,3.415,169.593,33.891
 120.85,  24.35,42.753,43.75,54.558,3.823,177.693,205.414,350.532,93.268,26.631,5.081,169.01,37.841
 120.90,  24.35,50.807,47.806,62.921,10.072,218.613,235.181,349.609,85.364,19.931,18.345,192.504,48.605
 120.95,  24.35,63.388,56.075,85.867,13.182,301.686,302.042,375.728,86.706,12.968,55.124,208.655,66.125
 121.00,  24.35,78.35,65.909,100.478,20.057,396.374,315.054,344.533,104.829,18.608,81.219,296.525,90.879
 121.05,  24.35,95.97,77.362,117.322,31.559,499.615,367.672,361.66,179.784,57.451,108.497,419.841,126.669
 121.10,  24.35,99.044,79.802,121.179,34.378,475.073,316.342,312.947,171.896,55.902,115.003,414.82,131.851
 121.15,  24.35,101.085,81.44,121.534,37.386,445.296,252.488,260.726,162.672,47.869,130.038,400.488,136.279
 121.20,  24.35,101.737,82.624,119.826,41.325,416.301,185.387,221.524,171.901,41.599,158.85,387.597,138.577
 120.65,  24.40,28.648,30.844,47.348,0.23,93.381,88.837,182.171,78.7,6.865,9.757,163.114,38.159
 120.70,  24.40,31.168,33.988,50.568,0.064,104.067,104.868,224.495,102.123,21.489,9.921,179.437,37.05
 120.75,  24.40,37.616,42.747,58.585,0.074,127.982,155.632,311.367,127.456,50.607,7.077,188.207,39.101
 120.80,  24.40,40.043,46.896,65.168,0.252,162.662,185.66,308.389,98.663,33.357,6.724,193.668,39.3
 120.85,  24.40,43.7,38.746,59.207,4.378,194.806,200.328,330.523,79.154,34.596,7.138,195.655,41.697
 120.90,  24.40,49.848,42.364,62.444,9.391,224.697,218.797,312.091,83.767,31.404,14.319,217.529,47.065
 120.95,  24.40,60.44,55.496,87.573,14.281,273.537,279.239,304.827,86.194,29.802,41.683,207.648,50.476
 121.00,  24.40,69.599,61.161,103.663,18.787,343.293,293.431,325.603,88.865,25.463,61.158,226.332,55.301
 121.05,  24.40,72.033,62.014,106.109,18.869,357.984,286.072,304.214,107.119,31.121,54.828,290.108,52.451
 121.10,  24.40,83.44,68.235,112.595,25.527,383.57,270.485,258.197,127.75,36.794,81.223,338.827,85.425
 121.15,  24.40,90.629,72.816,115.352,30.745,371.373,231.547,212.681,133.428,38.679,112.667,352.657,109.457
 121.20,  24.40,92.712,73.624,114.88,33.013,346.096,181.339,172.936,142.996,40.508,151.688,352.363,121.697
 121.25,  24.40,92.182,70.069,113.321,32.446,318.831,139.901,138.455,164.807,44.165,206.582,346.582,123.379
 120.60,  24.45,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.65,  24.45,29.479,29.501,45.178,0.888,105.907,89.138,149.913,61.182,5.601,8.858,156.786,40.562
 120.70,  24.45,32.056,27.96,49.018,0.49,115.43,102.241,180.604,74.077,9.681,8.594,182.182,43.243
 120.75,  24.45,36.182,39.65,56.724,0.054,133.238,128.289,234.692,100.14,24.386,6.111,195.542,44.07
 120.80,  24.45,40.887,39.388,60.148,0.039,159.364,153.438,260.454,87.801,26.38,6.337,199.683,44.048
 120.85,  24.45,46.258,17.078,55.135,5.143,185.063,170.261,312.957,85.353,51.837,6.679,201.891,42.75
 120.90,  24.45,50.301,22.511,67.344,8.819,215.246,191.727,324.088,88.305,54.084,9.337,200.743,32.02
 120.95,  24.45,58.811,55.027,100.971,13.6,253.027,289.732,296.106,90.827,59.965,32.728,200.442,15.699
 121.00,  24.45,61.669,54.601,108.914,12.75,272.473,297.606,332.663,83.453,45.273,32.607,191.454,7.891
 121.05,  24.45,62.595,56.781,106.045,13.501,276.458,272.849,294.755,90.567,35.879,34.196,222.242,25.746
 121.10,  24.45,74.622,62.587,110.949,21.935,316.094,264.399,236.313,111.138,32.671,62.442,283.041,62.71
 121.15,  24.45,83.752,66.829,113.332,26.089,320.381,240.876,190.721,122.537,39.163,99.469,313.733,94.634
 121.20,  24.45,85.569,65.6,111.563,25.177,296.109,196.542,155.258,132.561,46.09,144.57,317.035,110.944
 121.25,  24.45,79.782,59.68,106.756,22.731,270.347,162.088,124.984,146.847,46.375,185.859,299.171,106.426
 121.30,  24.45,69.711,52.425,94.659,21.425,239.251,131.507,89.336,165.072,45.541,253.204,263.84,103.714
 121.35,  24.45,72.957,51.896,85.928,23.912,208.237,107.64,73.614,212.501,62.242,385.892,237.17,133.649
 120.65,  24.50,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.70,  24.50,32.199,25.302,48.477,0.802,126.724,96.506,142.18,63.845,3.609,7.569,128.578,45.157
 120.75,  24.50,34.761,32.823,51.793,0.13,143.411,109.121,166.727,67.627,8.358,5.843,167.483,45.48
