lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
 120.75,  24.30,23.559,2.77,71.749,219.613,183.692,138.256,475.26,118.628,319.311,0.0,6.538,46.696
 120.80,  24.30,21.899,3.459,84.001,235.153,212.731,124.943,529.281,158.938,317.348,0.0,10.532,47.402
 120.85,  24.30,22.969,6.177,85.641,259.231,259.428,141.744,466.585,153.88,406.483,0.0,12.509,58.797
 120.90,  24.30,28.123,7.984,90.507,287.625,326.49,173.198,504.138,130.841,524.474,0.087,13.184,68.433
 121.00,  24.30,46.65,23.005,180.826,418.147,527.603,225.089,463.593,186.433,598.865,2.932,16.146,65.981
 121.05,  24.30,47.159,32.351,227.524,466.404,574.906,232.439,399.383,146.955,560.083,5.452,23.576,97.319
 121.10,  24.30,42.901,32.081,217.553,443.28,543.028,205.001,260.939,105.605,471.86,1.733,22.848,108.704
 120.70,  24.35,26.404,3.61,61.42,209.677,148.923,124.602,433.99,134.897,291.703,0.0,5.634,45.441
 120.75,  24.35,31.965,1.682,65.206,181.904,186.434,122.156,494.8,91.426,326.603,0.0,5.052,42.566
 120.80,  24.35,33.78,4.024,100.567,206.606,223.157,136.155,530.615,109.655,332.877,0.0,10.264,47.871
 120.85,  24.35,32.759,7.587,90.985,235.387,265.315,138.096,477.462,138.452,377.565,0.0,15.497,62.089
 120.90,  24.35,35.866,10.499,99.934,285.103,343.345,166.019,509.301,155.114,499.152,0.019,15.157,75.752
 120.95,  24.35,39.07,13.503,117.382,327.882,389.193,190.55,551.096,201.099,570.929,0.092,14.578,79.501
 121.00,  24.35,41.751,18.722,158.29,376.913,468.345,204.076,472.268,181.91,524.876,0.0,16.79,67.498
 121.05,  24.35,41.815,24.516,207.054,422.56,548.15,241.52,394.72,141.841,525.074,0.957,23.904,89.46
 121.10,  24.35,40.179,29.187,208.459,415.682,537.702,231.187,328.95,113.653,510.468,0.137,26.851,107.112
 121.15,  24.35,40.871,36.851,205.066,417.456,523.899,220.721,301.595,105.012,510.732,0.011,33.91,124.916
 121.20,  24.35,43.839,45.121,209.727,438.767,551.508,233.67,319.605,110.163,492.218,2.294,43.418,132.251
 120.65,  24.40,29.924,6.399,52.215,197.964,105.058,89.268,320.332,110.386,273.627,0.0,7.343,58.807
 120.70,  24.40,28.171,6.742,55.727,208.676,153.331,103.718,354.243,119.814,306.745,0.0,7.071,50.572
 120.75,  24.40,36.062,8.177,61.386,197.417,206.268,107.454,431.019,107.165,352.973,0.0,7.988,47.362
 120.80,  24.40,34.932,10.195,80.318,202.014,239.656,126.119,508.693,123.356,354.781,0.0,12.763,53.345
 120.85,  24.40,34.603,9.096,87.863,219.399,262.758,134.072,503.704,128.794,376.978,0.0,13.37,60.825
 120.90,  24.40,36.433,12.669,96.219,258.284,327.025,146.473,487.54,160.323,444.365,0.0,11.824,70.625
 120.95,  24.40,30.085,15.149,114.724,275.126,412.63,164.085,492.512,193.301,500.075,0.0,11.658,82.275
 121.00,  24.40,33.644,14.824,141.244,293.446,481.654,198.435,461.317,199.299,489.483,0.084,16.624,85.185
 121.05,  24.40,39.6,17.868,166.46,343.358,522.37,236.061,364.2,168.818,495.119,1.964,9.756,78.77
 121.10,  24.40,35.726,21.092,177.997,350.461,527.738,228.901,326.551,130.833,514.626,0.138,18.5,100.498
 121.15,  24.40,39.56,26.984,183.76,373.852,536.072,222.609,320.098,123.095,525.365,1.382,27.743,115.259
 121.20,  24.40,45.516,33.143,183.58,390.844,544.234,223.373,317.113,117.719,533.156,9.939,36.161,121.016
 121.25,  24.40,49.405,33.183,165.401,350.081,532.289,227.078,299.567,105.792,550.844,43.02,38.84,117.648
 120.60,  24.45,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.65,  24.45,32.47,7.183,49.89,178.976,96.019,47.386,301.503,111.054,237.608,0.0,6.383,62.983
 120.70,  24.45,28.921,7.688,45.232,184.281,137.906,77.347,332.199,113.58,249.588,0.0,7.726,52.851
 120.75,  24.45,34.167,10.055,47.68,184.491,184.063,96.508,378.279,111.731,298.603,0.0,8.832,47.826
 120.80,  24.45,32.616,9.939,56.631,177.842,206.621,100.948,425.869,113.194,291.658,0.0,10.165,48.833
 120.85,  24.45,35.152,10.935,71.199,197.345,235.73,109.319,472.476,127.931,328.036,0.0,9.632,52.266
 120.90,  24.45,36.582,14.415,92.691,244.644,300.0,126.83,491.574,151.608,414.408,0.0,8.306,64.718
 120.95,  24.45,34.734,16.706,114.776,271.796,391.456,152.34,475.357,221.492,491.065,0.024,12.224,75.718
 121.00,  24.45,33.137,16.104,125.797,264.558,444.316,172.87,419.227,214.749,477.981,0.112,7.259,81.154
 121.05,  24.45,34.133,16.256,137.524,276.475,518.148,229.929,348.035,196.193,492.548,1.866,4.274,91.838
 121.10,  24.45,28.546,15.943,151.846,287.353,533.57,233.129,332.61,159.721,531.789,1.124,15.964,111.871
 121.15,  24.45,36.94,20.505,161.639,325.832,539.905,229.465,331.734,159.737,573.471,6.353,26.183,123.776
 121.20,  24.45,47.22,22.411,154.709,337.151,514.349,211.438,303.769,139.834,607.092,15.8,31.471,122.675
 121.25,  24.45,45.511,17.699,127.497,268.652,451.499,181.998,248.316,98.11,621.522,25.739,30.649,113.65
 121.30,  24.45,44.929,15.039,100.276,198.19,371.407,163.089,216.331,77.691,664.379,27.924,28.702,101.479
 121.35,  24.45,42.669,14.564,77.51,141.581,311.414,151.268,206.051,73.744,735.421,49.588,42.14,89.429
 120.65,  24.50,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.70,  24.50,28.197,7.339,42.221,165.671,120.642,60.417,332.657,101.177,209.685,0.0,7.228,50.996
 120.75,  24.50,28.98,6.715,38.97,151.522,149.925,74.434,344.883,89.127,216.97,0.0,6.865,45.889
 120.80,  24.50,23.183,4.402,32.404,120.057,172.74,77.301,337.321,88.67,188.496,0.017,8.67,44.386
 120.85,  24.50,32.01,8.904,56.348,164.106,219.26,83.181,357.986,95.325,256.57,0.0,8.372,46.69
 120.90,  24.50,37.668,12.717,80.363,218.61,271.74,105.587,392.68,111.735,349.287,0.0,6.549,56.621
 120.95,  24.50,46.188,16.496,110.762,279.028,371.145,143.868,422.977,184.294,445.359,0.067,12.158,70.413
 121.00,  24.50,47.45,17.687,125.917,277.622,417.495,174.032,403.792,224.026,463.093,0.0,10.326,82.234
 121.05,  24.50,33.206,15.785,125.896,254.918,461.557,191.181,342.025,177.458,469.163,0.0,9.636,98.175
 121.10,  24.50,28.29,12.25,135.807,265.389,563.981,242.437,359.205,210.977,554.652,6.652,29.43,136.998
 121.15,  24.50,36.044,15.271,145.454,296.23,547.976,238.665,344.504,208.353,613.724,12.526,32.79,140.316
 121.20,  24.50,50.654,15.269,136.471,300.76,481.308,194.623,290.575,164.66,644.641,12.036,30.129,124.303
 121.25,  24.50,49.006,11.647,120.005,248.252,418.462,167.792,242.39,107.072,646.149,12.818,28.597,108.833
 121.30,  24.50,44.229,10.645,99.575,194.691,353.169,155.043,224.367,77.856,691.237,18.49,23.995,92.17
 121.35,  24.50,34.776,7.913,77.939,147.002,301.152,143.543,220.766,67.18,814.259,35.289,28.545,80.204
 121.40,  24.50,33.942,6.203,65.703,124.967,282.838,135.712,240.613,66.635,993.306,75.838,51.194,83.184
 120.70,  24.55,34.165,8.73,50.609,180.764,133.629,60.641,339.67,107.426,216.525,0.0,7.46,47.772
 120.75,  24.55,33.673,7.919,45.717,160.522,150.195,59.774,351.571,90.673,205.058,0.0,6.943,45.242
 120.80,  24.55,37.21,9.143,47.862,163.596,169.928,51.507,335.215,71.085,199.806,0.046,7.245,42.472
 120.85,  24.55,33.236,8.158,52.994,156.787,206.035,76.332,310.666,77.894,225.081,0.0,7.753,47.842
 120.90,  24.55,41.154,12.479,76.421,192.235,279.235,92.163,310.779,110.355,330.579,0.0,9.238,54.08
 120.95,  24.55,44.063,14.098,104.27,223.388,357.684,120.251,320.914,143.742,387.562,0.0,11.541,69.036
 121.00,  24.55,52.612,18.698,121.299,267.657,409.729,149.035,373.481,221.101,427.305,0.0,13.662,82.484
 121.05,  24.55,47.16,17.833,115.065,262.088,417.553,143.189,347.665,180.418,408.671,0.0,15.634,89.907
 121.10,  24.55,43.65,17.011,118.218,284.785,463.323,198.067,332.954,204.582,445.06,1.61,26.381,110.706
 121.15,  24.55,41.5,14.031,126.089,279.783,455.571,189.948,288.317,182.867,508.079,3.078,29.812,117.567
 121.20,  24.55,57.657,13.315,137.065,293.55,449.006,176.881,282.103,171.41,581.231,4.646,33.846,118.596
 121.25,  24.55,58.506,12.952,131.2,267.606,412.398,170.51,274.657,136.072,662.972,8.037,32.256,106.296
 121.30,  24.55,47.834,12.835,107.345,221.27,353.62,160.571,264.28,94.087,767.617,15.828,27.194,89.016
 121.35,  24.55,28.555,6.196,77.674,162.146,291.013,148.278,254.494,76.884,998.369,37.454,37.084,75.972
 121.40,  24.55,27.1,1.301,61.658,127.942,270.25,130.935,265.156,79.285,1186.732,89.819,65.143,80.703
 120.70,  24.60,36.262,7.886,55.995,184.348,156.555,64.816,337.897,101.33,226.991,0.0,7.037,46.339
 120.75,  24.60,39.139,8.067,53.933,180.656,175.638,77.451,382.791,109.465,240.051,0.0,7.537,47.675
 120.80,  24.60,41.07,11.292,56.72,186.78,179.317,72.687,356.105,81.437,232.545,0.0,7.804,43.328
 120.85,  24.60,41.827,9.825,68.966,182.519,210.182,77.889,317.478,71.967,265.051,0.0,6.756,48.057
 120.90,  24.60,46.221,13.101,84.427,187.242,273.097,84.065,298.685,89.877,322.867,0.0,7.293,51.113
 120.95,  24.60,50.36,17.807,101.233,213.269,341.218,121.983,316.348,143.102,357.995,0.062,13.576,61.966
 121.00,  24.60,43.508,20.622,104.37,248.176,361.705,106.931,314.701,163.707,379.139,0.0,12.959,69.35
 121.05,  24.60,57.518,20.058,102.173,276.522,391.962,132.874,329.676,197.134,354.761,0.231,19.26,81.013
 121.10,  24.60,52.34,16.067,78.005,288.301,400.231,159.15,327.085,230.949,352.579,1.077,21.563,88.355
 121.15,  24.60,52.163,19.55,108.35,271.792,404.347,156.561,300.998,219.109,418.65,2.647,26.18,102.269
 121.20,  24.60,56.054,11.306,103.709,275.064,400.505,145.367,280.83,205.713,490.419,3.529,30.273,103.148
 121.25,  24.60,39.322,8.603,94.716,234.268,367.168,139.014,252.907,158.942,559.493,4.516,25.243,89.8
 121.30,  24.60,30.973,9.193,80.236,180.456,317.916,144.439,257.699,110.391,721.883,17.961,24.069,72.141
 121.35,  24.60,22.308,4.962,69.953,149.321,275.792,141.958,266.027,100.096,1012.966,45.707,41.818,63.403
 121.40,  24.60,26.836,4.517,64.93,151.284,287.837,118.328,286.4,131.745,1088.299,86.55,72.915,75.916
