lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
 120.75,  24.30,80.442,25.652,17.596,0.0,69.189,332.288,64.586,228.026,36.411,13.918,0.0,0.0
 120.80,  24.30,91.239,16.054,19.207,0.0,90.605,434.56,114.473,279.939,48.685,25.966,0.0,0.437
 120.85,  24.30,129.927,25.258,19.908,0.0,114.245,492.521,107.091,349.082,102.609,32.267,0.0,1.458
 120.90,  24.30,130.69,36.077,21.187,0.064,130.292,522.365,117.983,394.915,92.826,21.223,0.0,1.928
 121.00,  24.30,156.997,46.601,10.259,3.733,156.857,694.336,74.037,192.447,35.349,41.196,1.185,14.251
 121.05,  24.30,192.895,63.475,14.524,7.822,186.318,798.587,84.736,196.044,43.927,70.942,4.15,19.022
 121.10,  24.30,204.424,38.775,6.61,0.741,146.942,601.098,40.394,139.943,30.872,60.353,4.413,8.256
 120.70,  24.35,74.234,39.491,15.416,0.0,58.416,228.26,16.526,167.97,16.277,15.168,0.0,0.0
 120.75,  24.35,94.703,34.157,16.308,0.0,69.766,317.451,45.653,223.489,16.179,20.793,0.0,0.066
 120.80,  24.35,105.287,22.745,19.315,0.0,83.365,397.873,58.627,241.434,42.541,30.998,0.0,0.8
 120.85,  24.35,122.737,30.317,20.58,0.0,100.033,449.997,60.668,280.011,54.838,29.202,0.0,1.578
 120.90,  24.35,135.78,44.51,22.437,0.0,137.058,493.053,90.262,329.756,52.902,22.713,0.0,2.198
 120.95,  24.35,165.935,49.4,24.604,0.0,150.838,485.41,96.661,315.532,38.422,19.093,0.092,5.127
 121.00,  24.35,139.541,33.036,5.849,0.094,132.528,546.302,64.171,192.291,21.658,23.377,0.0,7.444
 121.05,  24.35,178.713,62.3,15.746,6.652,172.294,775.847,97.442,213.794,41.264,64.768,4.579,17.729
 121.10,  24.35,195.059,49.225,9.224,2.54,149.826,619.096,65.897,175.776,45.265,67.859,8.355,10.501
 121.15,  24.35,246.591,47.75,8.401,2.841,129.082,457.52,46.424,169.478,61.889,107.858,19.096,5.603
 121.20,  24.35,342.766,64.242,19.134,6.178,133.979,395.57,53.681,207.867,105.323,203.048,42.811,5.529
 120.65,  24.40,48.642,35.808,17.412,0.0,56.22,196.471,0.681,64.65,9.615,13.666,0.0,0.0
 120.70,  24.40,52.943,35.712,15.261,0.0,53.016,216.052,2.786,94.758,11.628,14.457,0.0,0.0
 120.75,  24.40,84.569,36.604,15.968,0.0,61.745,299.562,18.689,177.643,33.635,23.738,0.0,0.09
 120.80,  24.40,116.099,43.136,21.659,0.0,87.815,377.443,32.918,256.56,59.995,32.514,0.0,1.386
 120.85,  24.40,140.371,39.947,25.129,0.0,106.737,438.632,54.412,293.337,53.701,31.715,0.0,2.593
 120.90,  24.40,130.811,40.655,19.415,0.0,119.653,455.574,71.641,287.245,43.929,27.321,0.0,1.733
 120.95,  24.40,148.511,47.751,20.493,0.0,141.294,492.912,83.749,266.123,30.983,37.379,0.013,3.291
 121.00,  24.40,135.498,32.446,8.18,0.879,127.324,547.16,91.528,194.388,20.862,38.229,0.757,4.087
 121.05,  24.40,144.654,30.114,10.19,2.046,127.544,548.102,114.314,175.803,26.085,43.377,2.575,5.708
 121.10,  24.40,161.011,38.5,4.137,0.444,119.213,440.162,59.954,153.89,28.489,50.89,4.764,5.056
 121.15,  24.40,200.319,45.522,6.905,1.22,111.246,338.857,47.957,159.052,37.233,86.972,8.598,3.355
 121.20,  24.40,247.123,54.549,13.349,3.037,112.165,284.769,52.863,186.681,61.109,150.674,18.711,2.896
 121.25,  24.40,259.788,54.317,17.627,5.752,111.708,264.415,58.174,220.376,88.489,223.734,32.409,2.975
