lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
 120.75,  24.30,21.838,11.477,125.451,23.011,156.922,73.42,67.948,334.143,602.448,4.563,0.0,22.479
 120.80,  24.30,29.536,16.688,152.745,25.569,196.36,136.016,105.952,424.864,625.258,2.058,0.154,25.154
 120.85,  24.30,39.214,17.147,178.903,23.35,205.129,216.557,128.131,410.696,770.484,7.356,0.014,43.947
 120.90,  24.30,38.85,16.113,183.077,14.96,169.391,297.375,124.309,341.468,841.726,5.567,1.823,53.097
 121.00,  24.30,104.682,30.698,306.336,48.481,581.307,129.478,100.341,221.391,857.398,74.742,3.751,18.783
 121.05,  24.30,163.449,43.493,407.771,64.564,635.899,118.505,92.486,173.449,676.911,95.151,5.128,41.512
 121.10,  24.30,212.918,52.557,494.088,75.045,456.89,131.76,94.642,111.577,489.548,78.157,7.883,117.013
 120.70,  24.35,27.671,8.997,166.677,12.059,156.489,62.226,53.082,292.482,591.011,0.619,0.0,32.277
 120.75,  24.35,33.547,11.693,171.99,19.79,175.453,88.036,56.061,341.171,711.789,1.598,0.0,35.026
 120.80,  24.35,38.102,15.929,179.352,25.94,184.281,125.159,76.391,390.313,788.422,3.71,0.035,38.01
 120.85,  24.35,44.656,16.629,196.38,27.111,221.953,168.142,91.773,328.178,846.936,2.236,0.156,52.347
 120.90,  24.35,52.807,18.607,212.143,24.941,224.96,252.822,107.443,268.478,837.059,11.26,3.419,67.991
 120.95,  24.35,73.723,19.474,233.411,36.524,253.153,281.931,138.532,253.087,880.694,33.145,4.969,61.772
 121.00,  24.35,106.059,26.025,315.703,52.432,368.261,160.159,111.978,166.836,807.239,61.678,4.664,58.816
 121.05,  24.35,185.957,40.949,418.642,64.831,472.184,121.329,97.336,119.904,597.853,80.333,7.346,84.911
 121.10,  24.35,225.1,49.331,448.75,63.469,425.054,134.887,95.798,102.298,454.423,78.002,10.828,129.395
 121.15,  24.35,222.208,47.214,425.407,55.847,363.481,145.578,94.057,93.943,387.873,78.579,13.449,155.518
 121.20,  24.35,174.33,36.563,344.071,49.804,276.295,147.294,92.018,82.96,350.496,89.972,15.313,151.531
 120.65,  24.40,35.162,7.474,150.749,10.325,183.388,31.089,52.375,271.078,433.983,0.007,0.0,25.985
 120.70,  24.40,32.214,11.236,170.718,5.343,175.492,61.205,35.711,314.677,499.74,0.081,0.0,31.29
 120.75,  24.40,39.822,14.905,184.071,15.124,192.202,99.171,39.572,352.341,659.944,1.852,0.0,42.443
 120.80,  24.40,52.508,17.783,204.267,24.758,215.762,141.462,61.046,308.827,827.341,1.867,0.022,56.517
 120.85,  24.40,55.819,18.75,226.189,27.907,223.582,191.876,79.96,278.678,883.196,2.632,0.898,64.668
 120.90,  24.40,58.604,19.243,233.933,28.008,245.245,208.544,98.016,236.673,845.271,14.049,2.605,72.013
 120.95,  24.40,77.963,21.279,263.507,41.199,282.482,247.257,136.305,212.05,922.216,47.739,6.72,96.923
 121.00,  24.40,80.932,23.203,276.36,52.735,303.148,192.59,139.993,154.954,918.938,64.921,10.264,102.945
 121.05,  24.40,99.405,26.638,280.627,42.021,343.775,144.057,119.021,91.167,587.946,55.294,15.05,73.583
 121.10,  24.40,141.91,30.837,292.294,30.696,291.308,118.184,92.938,90.684,388.884,54.434,13.374,92.709
 121.15,  24.40,152.975,29.701,278.617,25.255,236.672,118.703,81.209,94.753,326.799,59.637,13.978,110.136
 121.20,  24.40,136.712,26.785,240.362,24.788,187.356,123.484,76.24,93.115,315.962,74.819,14.268,111.806
 121.25,  24.40,116.493,24.84,202.378,31.548,158.032,123.514,79.466,85.768,357.592,112.062,13.789,101.226
 120.60,  24.45,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.65,  24.45,38.28,9.69,148.523,13.144,166.765,32.697,46.991,279.214,413.826,1.052,0.0,27.044
 120.70,  24.45,39.531,11.945,166.797,5.411,183.108,51.355,34.12,261.095,414.668,0.658,0.0,28.083
 120.75,  24.45,46.07,14.302,186.543,9.45,201.822,71.238,30.783,285.041,535.303,1.515,0.0,41.805
 120.80,  24.45,57.036,15.207,204.679,15.758,221.025,107.58,43.509,279.191,727.823,1.488,0.0,54.302
 120.85,  24.45,60.91,18.991,227.839,22.317,228.681,160.628,53.986,332.894,826.054,4.061,0.057,58.835
 120.90,  24.45,73.953,22.643,257.983,20.816,248.417,216.812,71.428,266.125,892.597,16.253,1.444,72.968
 120.95,  24.45,90.458,26.22,280.531,40.426,285.293,244.297,114.931,206.861,945.259,32.908,3.595,99.02
 121.00,  24.45,63.33,20.41,238.521,39.572,286.889,191.929,127.028,134.064,859.959,37.507,7.61,79.404
 121.05,  24.45,48.983,14.808,177.327,19.751,260.707,142.254,131.116,95.61,563.678,41.075,19.127,54.38
 121.10,  24.45,87.299,16.741,172.718,13.986,184.068,96.143,90.949,95.967,339.194,35.368,15.245,71.64
 121.15,  24.45,119.884,20.245,187.569,15.63,152.262,102.134,76.148,116.487,282.458,42.145,15.01,91.741
 121.20,  24.45,127.251,22.861,186.034,17.826,133.652,115.885,69.809,126.936,298.587,60.685,15.236,96.74
 121.25,  24.45,130.86,26.093,185.163,22.146,135.233,129.835,60.48,118.921,373.413,99.768,14.979,96.376
 121.30,  24.45,122.509,27.162,192.208,25.539,121.135,138.244,49.431,110.328,409.384,154.128,16.92,95.453
 121.35,  24.45,103.692,27.899,193.23,26.285,83.092,143.181,50.615,114.927,369.115,236.57,33.052,103.738
 120.65,  24.50,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.70,  24.50,47.11,11.956,160.709,6.127,201.581,36.34,37.627,194.766,379.768,1.647,0.0,27.353
 120.75,  24.50,50.21,12.686,176.612,4.939,205.793,46.346,29.779,198.259,461.573,2.202,0.0,36.107
 120.80,  24.50,55.452,13.669,198.644,9.569,217.411,73.01,31.403,237.288,588.657,2.989,0.0,46.73
 120.85,  24.50,64.624,16.065,226.709,18.313,227.637,134.556,35.075,306.729,739.837,4.248,0.0,56.026
 120.90,  24.50,79.238,18.687,261.036,23.042,247.712,203.89,51.118,273.99,868.223,13.655,0.319,71.92
 120.95,  24.50,72.748,17.344,266.554,33.53,253.555,204.529,95.098,190.821,882.526,30.295,2.608,88.898
 121.00,  24.50,47.483,17.435,226.157,23.623,222.924,158.125,89.89,108.878,722.504,28.387,5.336,74.411
 121.05,  24.50,43.595,12.649,153.438,11.527,164.241,99.425,80.962,92.814,441.23,20.188,8.443,56.652
