lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
 120.75,  24.30,11.516,77.944,83.953,62.743,164.208,311.496,260.226,66.812,36.8,0.0,0.0,3.142
 120.80,  24.30,12.172,90.985,93.284,75.229,164.065,334.249,312.446,96.925,51.923,0.0,0.0,2.314
 120.85,  24.30,14.465,100.741,104.713,82.603,175.556,353.336,337.279,112.148,60.345,0.0,0.008,4.542
 120.90,  24.30,20.272,122.683,136.439,103.825,206.644,337.131,311.915,127.846,68.644,3.725,0.0,5.727
 121.00,  24.30,67.267,296.535,197.765,216.892,446.172,532.34,268.326,189.234,116.422,19.125,11.287,16.532
 121.05,  24.30,85.311,343.363,211.08,236.208,476.345,592.423,287.874,214.026,158.386,23.513,21.705,21.77
 121.10,  24.30,74.459,285.845,212.345,211.894,388.234,426.878,116.852,84.634,149.794,12.729,18.374,24.802
 120.70,  24.35,13.824,63.162,76.69,69.728,143.419,268.156,247.855,53.514,39.943,0.0,0.0,3.867
 120.75,  24.35,10.765,61.694,86.135,66.798,157.6,274.534,220.089,50.64,33.976,0.0,0.0,5.767
 120.80,  24.35,11.952,83.063,98.904,75.215,178.222,330.157,274.539,77.635,48.706,0.0,0.015,5.178
 120.85,  24.35,23.014,126.417,136.115,99.866,237.515,379.407,293.315,94.189,60.257,0.0,0.536,7.15
 120.90,  24.35,28.76,142.898,168.405,117.927,263.292,400.796,299.028,132.663,74.584,10.648,0.174,7.924
 120.95,  24.35,37.603,179.026,180.127,142.192,278.748,373.675,289.845,167.029,81.233,28.968,1.568,9.96
 121.00,  24.35,53.374,232.358,182.222,174.769,334.852,441.81,268.697,173.159,105.086,21.7,4.88,14.446
 121.05,  24.35,69.534,275.193,175.276,191.142,340.311,486.565,268.354,194.788,136.22,24.217,14.493,21.038
 121.10,  24.35,78.652,297.191,191.397,196.085,330.427,401.478,109.319,97.791,130.201,12.24,16.441,28.13
 121.15,  24.35,89.715,321.372,214.87,202.893,329.72,329.992,27.354,53.351,116.246,8.519,16.4,35.375
 121.20,  24.35,96.464,320.668,225.362,195.89,315.0,281.469,20.257,54.7,116.181,10.142,21.346,41.435
 120.65,  24.40,11.095,55.728,77.004,60.535,156.523,223.875,255.685,65.649,37.359,0.0,0.0,4.363
 120.70,  24.40,9.58,50.424,78.231,66.153,161.521,231.712,143.501,44.778,33.32,0.0,0.0,7.484
 120.75,  24.40,14.239,76.644,110.625,98.397,196.664,259.63,155.978,47.5,48.229,0.0,0.0,8.939
 120.80,  24.40,17.991,96.775,134.81,99.019,219.606,297.107,217.472,59.841,57.942,0.0,0.035,7.514
 120.85,  24.40,23.607,130.714,185.605,110.78,276.463,338.156,284.283,96.533,68.066,0.275,2.844,8.933
 120.90,  24.40,30.678,159.84,217.782,126.608,308.393,399.241,310.453,121.962,74.118,12.069,2.201,10.308
 120.95,  24.40,39.573,180.375,209.668,135.258,318.292,414.485,294.438,127.682,70.143,19.472,3.964,11.407
 121.00,  24.40,43.138,205.749,188.729,153.255,309.116,399.012,271.985,151.175,87.059,11.71,4.205,13.601
 121.05,  24.40,51.201,230.801,159.899,168.088,309.362,380.402,235.518,148.136,109.406,10.146,4.618,15.094
