lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
 120.75,  24.30,11.619,44.397,14.277,48.18,370.465,124.595,166.24,105.832,60.274,0.0,0.188,11.441
 120.80,  24.30,10.446,43.855,15.773,48.997,409.768,153.274,191.265,189.545,79.883,0.074,0.538,11.57
 120.85,  24.30,18.227,50.863,17.281,59.581,388.611,200.108,238.971,215.558,87.995,0.799,1.139,18.092
 120.90,  24.30,33.527,61.058,19.772,66.856,376.697,232.176,237.048,204.776,93.036,0.852,2.471,15.137
 121.00,  24.30,121.57,102.867,48.881,150.707,556.191,216.554,167.616,170.902,91.679,14.798,20.747,66.345
 121.05,  24.30,151.883,91.196,60.71,160.904,550.994,200.177,147.577,149.837,116.694,32.187,38.356,97.156
 121.10,  24.30,146.562,67.917,66.418,128.154,483.478,174.408,89.417,113.903,124.666,52.57,57.842,95.662
 120.70,  24.35,7.461,52.893,16.733,59.443,280.155,94.198,230.465,69.099,39.528,0.0,0.671,11.911
 120.75,  24.35,15.213,50.337,17.575,51.755,346.866,110.857,227.341,133.123,51.768,0.0,2.227,16.523
 120.80,  24.35,16.493,48.791,19.51,54.743,361.562,133.883,238.856,201.879,49.432,0.0,3.414,20.666
 120.85,  24.35,21.717,56.49,22.509,55.96,369.891,160.139,169.528,178.338,50.826,0.005,2.895,17.837
 120.90,  24.35,43.709,68.933,28.169,70.653,381.379,211.262,142.204,153.566,61.062,1.827,3.725,18.287
 120.95,  24.35,61.269,84.565,36.073,80.437,425.528,232.038,137.206,150.949,64.066,6.769,6.681,34.184
 121.00,  24.35,102.353,76.213,48.637,108.766,471.526,175.246,125.534,142.886,73.403,13.767,16.189,52.69
 121.05,  24.35,147.964,54.705,60.249,126.817,483.593,162.349,117.989,131.246,96.774,35.389,41.55,79.073
 121.10,  24.35,149.293,48.052,65.758,113.705,447.789,160.619,97.504,118.867,115.072,61.31,66.559,89.598
 121.15,  24.35,139.709,46.692,69.403,98.144,403.564,155.231,85.51,111.247,122.141,85.42,87.735,79.709
 121.20,  24.35,121.943,48.553,68.581,85.659,359.281,153.241,80.524,102.128,118.101,105.201,107.728,47.559
 120.65,  24.40,1.755,44.151,14.128,68.094,228.413,75.442,301.882,27.783,26.821,0.0,0.076,10.051
 120.70,  24.40,4.091,48.609,17.21,62.77,268.325,67.261,254.467,43.472,29.227,0.0,0.096,9.582
 120.75,  24.40,14.91,52.924,17.644,58.036,332.324,77.398,229.117,121.91,38.585,0.366,2.152,13.772
 120.80,  24.40,31.388,75.581,23.563,64.047,358.86,101.687,187.703,182.884,46.86,0.385,5.027,27.352
 120.85,  24.40,33.087,72.342,27.093,63.093,377.869,160.23,167.344,157.53,47.475,0.359,4.447,22.82
 120.90,  24.40,43.177,73.193,27.183,70.795,397.743,179.065,131.515,142.258,51.499,3.232,4.584,23.432
 120.95,  24.40,69.455,88.73,37.097,80.638,457.092,211.356,113.268,163.952,60.845,9.161,8.743,48.578
 121.00,  24.40,98.283,74.448,46.289,87.896,471.662,183.716,124.419,166.699,64.188,10.13,15.011,50.281
 121.05,  24.40,110.411,45.979,33.774,103.745,485.55,188.705,165.525,161.328,66.005,19.627,31.18,54.389
 121.10,  24.40,108.382,51.15,43.604,91.053,412.502,155.072,104.391,128.892,81.736,47.137,55.483,63.248
 121.15,  24.40,99.042,57.148,52.346,78.389,354.336,139.184,82.502,116.33,93.808,81.175,90.154,57.03
 121.20,  24.40,87.061,61.452,55.18,70.423,307.094,136.721,77.775,111.966,99.142,117.353,131.459,42.893
 121.25,  24.40,78.952,62.766,53.944,69.092,272.92,138.94,83.42,118.505,98.552,137.468,159.787,38.847
 120.60,  24.45,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.65,  24.45,9.683,36.912,14.807,77.259,227.543,44.513,310.109,36.733,24.344,0.0,0.0,10.747
 120.70,  24.45,7.571,49.746,17.227,69.053,258.69,43.604,233.74,24.701,26.207,0.0,0.0,10.248
 120.75,  24.45,18.421,60.701,17.226,67.255,296.827,47.83,210.063,55.439,32.128,0.494,0.633,11.759
 120.80,  24.45,32.486,76.255,21.06,68.239,336.505,74.482,169.173,96.647,39.691,1.443,2.458,16.265
 120.85,  24.45,28.183,70.748,23.859,66.019,378.208,129.136,174.398,107.694,48.319,3.196,2.605,14.772
 120.90,  24.45,37.075,81.972,28.364,66.016,396.246,167.767,163.498,131.157,54.105,8.117,3.519,27.188
 120.95,  24.45,71.528,97.962,34.13,72.744,420.132,207.535,138.668,132.959,69.406,11.667,6.845,57.284
 121.00,  24.45,80.303,74.459,24.355,78.907,479.97,210.807,166.564,155.282,65.036,8.35,9.399,56.596
 121.05,  24.45,88.363,60.57,24.811,88.924,507.681,221.192,205.635,193.203,73.709,11.773,22.069,52.367
 121.10,  24.45,80.052,67.112,32.977,73.03,404.261,156.641,103.838,137.073,74.632,35.413,42.751,56.393
 121.15,  24.45,71.18,74.678,43.684,63.637,333.55,135.314,80.248,129.482,87.662,83.961,96.252,57.179
 121.20,  24.45,63.576,78.917,47.293,57.899,279.197,136.793,80.566,131.566,97.33,143.148,169.469,55.853
 121.25,  24.45,65.163,75.714,47.414,57.244,259.883,129.626,83.98,129.495,95.049,153.118,193.239,62.27
 121.30,  24.45,68.742,78.256,48.895,59.983,246.196,109.279,87.988,134.586,90.206,170.296,219.792,73.166
 121.35,  24.45,73.424,92.309,51.049,63.976,224.55,107.007,99.679,164.754,93.885,241.193,270.941,82.584
 120.65,  24.50,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.70,  24.50,12.414,53.829,15.248,71.866,250.796,42.2,210.42,19.399,25.063,0.0,0.0,10.494
 120.75,  24.50,21.941,61.207,16.611,70.091,276.112,49.564,177.054,23.182,28.762,0.121,0.014,9.375
 120.80,  24.50,31.348,72.562,18.576,72.029,311.054,69.128,156.144,39.206,34.479,2.309,0.944,8.319
 120.85,  24.50,40.371,85.375,23.206,70.137,339.295,100.144,150.346,77.973,47.519,7.423,3.608,10.514
 120.90,  24.50,47.071,91.425,27.584,66.053,360.695,141.157,147.134,104.541,54.973,10.879,4.48,21.507
 120.95,  24.50,71.955,87.876,35.987,72.903,405.887,162.25,116.781,146.524,65.222,11.625,5.652,41.584
 121.00,  24.50,80.214,73.268,29.596,76.059,428.106,180.01,115.922,171.998,66.556,11.221,8.911,53.139
 121.05,  24.50,74.799,76.053,27.098,69.895,424.075,180.636,111.561,156.305,67.925,13.616,12.679,53.569
 121.10,  24.50,72.494,94.0,38.729,62.435,408.796,155.275,84.231,136.889,84.374,29.541,26.706,59.746
 121.15,  24.50,59.215,96.93,42.156,54.559,350.06,138.157,83.816,148.282,94.724,84.441,93.287,66.243
 121.20,  24.50,54.088,98.418,43.845,48.302,295.474,149.612,102.07,159.588,108.715,161.695,195.137,69.149
 121.25,  24.50,60.601,95.425,45.705,50.631,298.988,131.364,99.284,140.044,101.716,151.545,206.984,64.836
 121.30,  24.50,67.359,99.461,49.107,56.153,292.683,106.304,93.512,130.654,93.678,157.589,225.863,64.367
 121.35,  24.50,72.26,104.182,51.419,59.686,267.947,102.252,92.707,146.722,88.13,198.612,237.561,68.904
 121.40,  24.50,79.068,105.529,53.826,63.681,242.489,132.533,100.339,180.796,89.912,312.472,298.878,78.942
 120.70,  24.55,12.17,59.04,15.282,72.595,249.678,51.749,190.205,15.212,26.086,0.0,0.0,10.758
 120.75,  24.55,26.163,67.145,17.401,75.374,275.132,56.09,151.711,20.373,28.196,0.178,0.0,10.576
 120.80,  24.55,39.84,83.151,19.441,80.438,297.276,74.569,126.91,29.347,29.785,2.471,0.804,9.407
 120.85,  24.55,49.946,90.43,21.349,86.185,306.793,98.322,111.233,38.27,48.072,9.104,4.214,11.15
 120.90,  24.55,60.662,96.134,27.997,82.059,339.019,121.183,141.385,84.461,69.754,17.32,6.783,17.624
 120.95,  24.55,60.32,75.698,30.086,79.107,351.155,113.284,89.86,91.172,67.847,9.051,4.231,23.216
 121.00,  24.55,73.902,77.926,33.474,75.097,366.81,152.971,78.329,152.94,69.465,10.461,6.549,43.419
 121.05,  24.55,74.071,98.447,33.684,70.473,367.88,192.15,82.179,167.631,78.488,27.893,9.202,57.364
 121.10,  24.55,73.279,102.015,37.479,63.925,388.836,172.1,83.002,152.818,89.838,39.92,21.256,62.984
 121.15,  24.55,64.886,107.831,42.159,54.344,369.289,156.401,98.547,161.625,96.895,71.42,65.23,68.747
 121.20,  24.55,60.217,115.854,42.932,47.311,354.491,158.551,130.603,183.816,108.002,126.217,140.278,67.004
 121.25,  24.55,60.431,116.937,43.751,46.605,358.32,143.763,130.75,166.142,107.087,143.022,194.298,58.684
 121.30,  24.55,67.5,120.978,49.829,54.446,356.492,121.18,108.317,131.718,97.848,153.28,225.917,56.083
 121.35,  24.55,66.445,114.209,50.646,56.223,318.273,128.874,93.392,153.033,85.851,175.578,164.385,61.366
 121.40,  24.55,65.881,107.505,50.636,60.359,279.232,160.428,87.862,188.812,82.749,278.274,220.408,72.309
 120.70,  24.60,18.347,67.6,15.563,78.732,251.885,74.157,185.452,14.073,29.517,0.0,0.021,12.625
 120.75,  24.60,31.69,73.241,17.497,86.581,270.41,77.972,132.914,17.463,36.816,2.458,0.259,13.751
 120.80,  24.60,49.674,90.499,20.49,89.267,288.525,87.38,96.434,23.513,42.365,8.479,1.17,13.437
 120.85,  24.60,54.129,94.022,18.964,97.694,285.69,98.629,90.304,28.1,48.872,13.066,3.006,15.284
 120.90,  24.60,64.594,95.08,25.598,96.784,290.408,106.39,120.642,55.341,69.179,22.89,4.861,19.476
