lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
 120.75,  24.30,84.216,53.064,2.052,29.201,258.429,627.913,304.956,503.17,1.799,0.03,10.223,56.199
 120.80,  24.30,89.27,61.565,0.076,37.789,285.867,578.27,360.536,577.042,7.567,0.059,13.053,42.646
 120.85,  24.30,102.434,74.344,2.268,52.568,324.852,609.394,415.12,725.637,8.881,0.408,22.634,68.082
 120.90,  24.30,87.14,73.737,2.475,57.742,327.281,572.259,410.565,797.69,17.225,2.272,27.914,89.818
 121.00,  24.30,189.773,160.485,8.005,110.71,427.993,513.151,366.584,921.7,66.005,7.659,56.046,126.096
 121.05,  24.30,185.868,210.482,11.676,117.769,413.136,514.647,325.412,1003.389,92.616,16.118,72.869,170.262
 121.10,  24.30,167.248,199.29,15.154,93.603,389.68,440.235,241.131,813.427,98.912,15.492,77.28,173.8
 120.70,  24.35,73.589,31.293,0.518,24.626,218.05,556.432,342.071,400.382,4.024,0.0,13.153,53.782
 120.75,  24.35,78.129,51.754,1.282,38.252,262.937,610.349,371.687,520.352,1.618,0.0,16.459,68.278
 120.80,  24.35,88.277,62.229,0.0,53.051,287.084,605.965,409.954,651.542,5.554,1.629,23.412,76.2
 120.85,  24.35,100.909,78.425,1.467,54.434,292.834,551.464,413.237,755.73,9.477,0.802,29.547,79.212
 120.90,  24.35,95.04,84.989,4.383,52.714,291.481,506.754,392.771,819.054,16.051,0.036,37.735,91.924
 120.95,  24.35,115.753,108.288,5.384,78.188,320.7,485.381,389.381,916.565,23.679,1.477,43.77,112.13
 121.00,  24.35,158.022,153.333,9.395,90.612,328.887,483.505,349.375,1001.344,38.457,2.294,54.653,123.029
 121.05,  24.35,177.072,186.128,11.682,101.362,387.522,519.6,304.865,1053.268,79.362,13.838,76.846,159.502
 121.10,  24.35,132.274,175.825,13.926,105.996,373.931,449.91,265.069,894.13,115.304,17.583,89.716,174.698
 121.15,  24.35,90.306,150.488,13.235,108.642,324.355,348.465,263.209,727.47,145.114,19.091,96.17,165.725
 121.20,  24.35,81.322,115.413,6.156,91.832,260.986,250.794,264.46,573.753,106.634,20.588,95.507,114.212
 120.65,  24.40,68.892,47.506,0.369,20.73,227.579,462.365,348.668,422.688,10.359,0.183,15.148,58.742
 120.70,  24.40,67.653,46.665,1.281,28.728,233.387,500.481,374.463,425.107,8.603,0.0,16.119,55.043
 120.75,  24.40,78.606,60.247,2.482,47.557,262.81,544.988,417.032,516.811,6.977,0.134,24.401,67.837
 120.80,  24.40,99.406,79.708,1.684,62.281,283.188,525.912,444.387,684.182,10.736,1.017,31.708,88.764
 120.85,  24.40,103.817,88.964,3.118,64.451,284.785,496.941,422.099,844.273,14.06,0.989,31.946,99.527
 120.90,  24.40,104.556,97.255,5.135,55.365,277.18,475.664,403.354,850.928,17.422,1.001,38.8,94.55
 120.95,  24.40,130.225,127.539,8.735,75.199,295.169,463.654,388.166,988.104,23.293,1.976,49.12,110.177
 121.00,  24.40,144.5,145.676,11.919,78.892,305.802,481.506,326.075,942.285,33.612,10.942,57.584,106.518
 121.05,  24.40,126.01,156.602,11.393,81.311,417.768,546.345,248.343,862.122,72.814,16.765,67.29,99.238
 121.10,  24.40,67.012,165.066,12.92,92.338,342.491,431.333,274.04,859.792,73.23,15.766,84.333,131.53
 121.15,  24.40,30.841,153.689,10.503,91.674,272.851,320.416,299.394,776.497,66.042,16.613,94.513,135.533
 121.20,  24.40,23.763,129.016,5.231,85.049,220.232,238.611,311.92,654.167,53.351,18.737,97.839,109.137
 121.25,  24.40,72.561,104.706,1.656,83.944,190.656,209.006,307.82,494.523,43.401,25.628,100.057,78.823
 120.60,  24.45,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.65,  24.45,64.16,46.519,3.599,27.304,202.256,426.69,393.145,392.638,7.507,0.0,16.974,49.775
 120.70,  24.45,53.635,49.874,3.238,27.941,221.175,431.323,402.698,393.296,9.75,0.0,23.403,51.466
 120.75,  24.45,66.947,60.002,5.438,40.219,247.698,457.23,437.758,450.628,9.581,0.006,32.618,60.03
 120.80,  24.45,80.594,74.478,5.463,50.335,259.746,438.518,427.319,553.952,11.182,0.114,30.207,68.774
 120.85,  24.45,95.963,84.748,6.769,55.476,263.808,410.154,403.667,689.811,14.4,0.917,25.612,76.303
 120.90,  24.45,114.898,105.096,8.806,66.26,279.615,402.02,433.186,903.896,18.085,3.428,34.56,98.117
 120.95,  24.45,121.773,126.123,10.893,81.45,283.948,424.415,423.999,1045.752,23.598,4.687,47.509,121.786
 121.00,  24.45,118.202,126.597,11.163,74.946,343.724,489.614,314.316,844.071,32.987,14.067,48.154,94.636
 121.05,  24.45,112.659,143.256,11.257,79.708,430.115,568.027,250.708,768.363,74.776,17.944,63.843,73.326
 121.10,  24.45,47.614,164.954,13.676,83.331,307.836,428.766,316.394,867.55,64.424,13.573,81.823,104.665
 121.15,  24.45,17.484,169.401,12.744,92.035,238.482,318.374,386.318,886.168,69.429,14.91,98.798,132.022
 121.20,  24.45,12.183,149.158,8.928,93.196,198.309,253.672,410.774,789.363,57.857,15.992,101.417,117.988
 121.25,  24.45,55.05,119.108,6.689,85.333,180.901,233.881,374.805,608.884,38.538,17.548,101.302,93.151
 121.30,  24.45,106.099,98.065,7.201,84.015,160.648,215.694,344.674,485.01,37.072,21.026,103.097,89.439
 121.35,  24.45,128.878,83.839,10.591,83.293,127.141,176.149,347.28,404.178,43.139,25.355,115.057,86.032
 120.65,  24.50,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.70,  24.50,44.776,45.485,3.486,23.545,196.497,377.942,412.791,361.112,8.137,0.0,22.61,49.239
 120.75,  24.50,49.522,51.598,5.787,29.763,211.485,378.51,403.726,403.666,8.479,0.0,28.295,53.857
 120.80,  24.50,64.404,61.787,7.816,39.21,240.155,364.875,380.54,463.993,9.418,0.0,29.025,50.717
 120.85,  24.50,91.371,75.216,8.637,50.371,266.108,331.293,355.697,553.113,12.118,0.509,29.071,53.387
 120.90,  24.50,109.624,93.132,10.399,61.049,279.549,343.872,392.604,780.863,15.008,2.886,36.498,84.394
 120.95,  24.50,112.583,119.844,11.739,73.402,257.494,369.146,394.672,905.149,13.694,6.344,47.912,83.075
 121.00,  24.50,112.07,127.704,12.776,77.125,285.858,409.554,349.557,819.147,13.517,9.682,48.537,81.733
 121.05,  24.50,108.881,140.739,12.12,71.414,309.212,445.003,313.702,815.498,22.849,10.463,55.555,72.683
 121.10,  24.50,77.082,179.743,17.493,85.929,263.693,552.546,424.902,976.5,52.511,10.22,85.403,98.889
 121.15,  24.50,25.325,180.302,16.907,95.186,205.369,317.528,513.39,1015.284,73.705,12.965,104.13,133.465
 121.20,  24.50,33.086,151.653,15.379,95.075,189.296,258.546,533.485,953.956,51.364,11.03,97.948,117.979
 121.25,  24.50,74.941,118.651,11.892,91.868,178.736,228.633,465.093,797.966,33.458,11.37,95.162,103.768
