lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
 120.75,  24.30,21.085,14.29,7.413,6.337,221.775,997.445,484.694,203.223,90.145,0.0,3.793,26.669
 120.80,  24.30,35.112,16.2,4.623,3.31,190.882,885.319,537.489,225.379,76.062,0.0,1.609,31.017
 120.85,  24.30,49.156,21.411,11.934,5.999,202.446,954.189,568.825,242.101,80.365,0.0,3.103,44.407
 120.90,  24.30,51.947,24.211,21.566,9.521,221.139,1023.133,560.968,280.916,87.154,3.085,6.247,53.608
 121.00,  24.30,77.72,54.41,63.707,12.437,395.994,1245.481,502.682,313.837,94.573,17.608,28.318,55.367
 121.05,  24.30,107.828,65.015,73.919,24.39,451.887,1144.923,544.343,278.045,118.788,12.501,46.547,70.644
 121.10,  24.30,120.294,70.569,66.097,27.3,384.864,829.493,533.836,233.779,127.857,16.191,59.096,73.293
 120.70,  24.35,18.644,15.049,6.751,4.97,228.968,821.942,422.404,166.381,68.557,0.0,4.715,26.556
 120.75,  24.35,9.905,13.126,11.866,4.351,217.479,990.201,486.168,194.839,72.04,0.0,4.443,20.077
 120.80,  24.35,42.171,14.361,10.477,5.153,193.618,1046.648,548.907,211.434,69.409,0.0,4.143,33.087
 120.85,  24.35,51.41,23.046,16.536,5.046,207.653,937.134,558.855,221.516,66.979,0.042,3.667,48.129
 120.90,  24.35,44.793,26.528,25.278,6.762,235.482,912.268,553.587,257.414,67.267,7.648,4.383,53.372
 120.95,  24.35,50.205,34.52,32.283,11.397,268.464,952.018,583.115,356.386,78.366,20.494,8.241,55.537
 121.00,  24.35,46.762,50.754,47.835,12.056,360.32,975.616,505.798,325.843,79.747,21.526,12.08,53.031
 121.05,  24.35,89.337,68.278,72.11,23.705,446.956,932.023,510.116,272.364,110.943,14.303,37.361,69.029
 121.10,  24.35,118.223,80.786,75.991,29.576,422.333,766.304,512.409,240.423,133.206,14.678,57.34,82.125
 121.15,  24.35,133.444,89.416,67.389,30.729,373.079,618.521,502.822,224.282,150.847,16.249,65.326,91.377
 121.20,  24.35,135.861,83.741,54.537,27.128,316.488,479.55,469.508,220.713,169.613,15.875,70.47,96.61
 120.65,  24.40,33.095,15.564,4.317,4.011,180.332,569.676,307.073,126.543,32.697,0.0,2.139,37.486
 120.70,  24.40,33.859,16.691,9.303,5.173,182.532,687.814,378.283,164.371,48.371,0.0,3.86,44.108
 120.75,  24.40,49.527,15.552,15.962,6.094,196.723,870.235,511.46,215.86,75.823,0.0,5.857,46.965
 120.80,  24.40,70.941,19.099,15.529,7.48,204.099,963.173,592.481,240.044,79.207,0.007,6.809,51.632
 120.85,  24.40,69.22,28.6,18.111,6.178,210.284,945.534,611.739,251.222,68.971,0.42,6.224,55.79
 120.90,  24.40,52.826,30.19,22.463,7.256,234.057,919.298,521.411,267.395,68.214,7.519,5.117,54.369
 120.95,  24.40,60.754,40.207,30.497,15.797,272.55,877.869,514.05,357.727,67.055,28.552,6.529,55.413
 121.00,  24.40,45.475,39.969,34.707,21.78,325.862,895.78,357.217,372.14,75.425,19.178,10.531,47.522
 121.05,  24.40,61.382,38.183,46.289,20.471,380.163,969.898,161.256,323.262,101.239,3.022,37.402,57.199
 121.10,  24.40,99.068,61.179,59.287,26.172,368.698,752.372,329.324,256.898,121.336,5.744,49.604,74.296
 121.15,  24.40,121.573,72.283,55.859,28.899,327.88,591.443,443.878,229.905,136.659,7.977,52.702,85.272
 121.20,  24.40,125.487,67.817,46.275,28.028,281.302,466.318,454.601,215.095,153.675,9.026,55.623,87.974
 121.25,  24.40,107.983,47.807,38.96,25.216,256.809,381.211,389.189,216.544,184.914,16.512,60.504,78.427
 120.60,  24.45,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.65,  24.45,44.524,18.835,5.399,5.671,132.32,514.913,266.744,142.376,23.379,0.0,1.201,43.361
 120.70,  24.45,43.767,18.809,9.606,2.73,137.641,528.919,310.105,156.247,28.044,0.0,4.037,52.304
 120.75,  24.45,69.937,18.504,14.697,5.997,173.797,664.063,444.558,190.19,59.346,0.0,8.459,66.119
 120.80,  24.45,80.185,21.486,15.512,8.492,190.004,781.945,531.62,213.499,69.498,0.0,6.792,62.273
 120.85,  24.45,82.149,30.061,18.208,8.839,187.393,861.894,553.42,222.911,70.334,1.153,5.589,63.211
 120.90,  24.45,83.089,38.991,22.534,11.342,199.001,903.252,568.73,251.163,72.436,6.796,6.331,69.537
 120.95,  24.45,74.099,50.273,29.189,18.567,253.499,844.824,519.524,343.172,77.316,17.965,8.922,58.317
 121.00,  24.45,59.908,31.735,27.598,21.801,284.364,927.317,203.594,373.186,79.004,6.356,15.404,49.723
 121.05,  24.45,66.94,23.762,35.054,19.793,319.308,960.26,62.432,373.655,105.253,0.293,39.254,56.306
 121.10,  24.45,98.971,50.017,47.41,25.09,317.423,704.894,278.554,277.246,121.203,1.934,41.615,70.664
 121.15,  24.45,126.612,65.157,51.733,30.485,303.46,573.935,474.184,249.059,134.29,3.925,43.242,83.837
 121.20,  24.45,128.579,61.469,43.779,31.451,270.477,469.944,494.758,225.048,148.564,6.162,44.611,82.797
 121.25,  24.45,107.573,46.407,35.906,27.153,246.511,382.424,417.766,216.771,184.064,12.598,49.886,68.745
 121.30,  24.45,89.521,38.148,31.706,21.978,213.235,298.054,347.66,217.858,256.026,21.882,56.128,54.958
 121.35,  24.45,86.024,44.106,32.003,22.057,168.54,212.64,302.193,234.136,363.696,37.233,71.595,51.246
 120.65,  24.50,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
 120.70,  24.50,34.512,22.383,11.555,0.88,132.177,434.496,298.231,160.806,23.586,0.0,7.084,63.178
 120.75,  24.50,53.398,19.88,12.968,3.657,147.395,490.872,366.185,157.551,38.917,0.0,8.323,72.158
 120.80,  24.50,77.326,25.45,16.791,8.605,169.389,604.23,440.407,177.861,57.827,0.012,7.323,73.538
 120.85,  24.50,90.395,33.866,22.742,10.316,182.768,699.791,488.92,205.762,72.365,1.154,6.11,74.967
 120.90,  24.50,89.146,42.727,26.283,11.795,195.935,764.094,538.413,235.879,79.533,9.425,6.585,76.253
 120.95,  24.50,54.529,44.569,30.369,16.153,232.943,745.571,466.531,312.688,78.082,17.006,3.584,60.038
 121.00,  24.50,53.808,38.68,27.161,16.983,249.114,738.618,263.725,313.22,80.449,9.586,7.988,53.655
 121.05,  24.50,79.391,38.907,30.972,19.395,251.037,668.52,218.35,278.524,96.545,2.668,22.973,61.977
 121.10,  24.50,120.944,57.537,42.808,27.969,280.918,555.523,464.617,266.928,129.385,2.395,32.701,76.852
 121.15,  24.50,142.901,68.773,51.762,32.9,289.903,523.653,610.161,271.387,137.857,3.044,36.81,85.991
 121.20,  24.50,135.244,66.728,45.923,33.375,263.863,458.672,580.064,243.342,149.063,7.235,36.846,79.55
 121.25,  24.50,111.261,54.108,39.367,26.797,230.218,375.584,469.122,228.706,190.351,15.345,41.407,66.936
 121.30,  24.50,91.345,43.548,34.628,21.126,196.296,302.889,381.626,229.562,264.82,23.385,45.788,55.529
 121.35,  24.50,83.058,41.696,29.501,20.103,174.102,248.118,334.909,238.36,361.063,31.38,55.311,51.372
 121.40,  24.50,86.358,48.125,21.094,20.039,169.487,232.717,313.388,257.937,490.861,42.55,87.008,58.387
 120.70,  24.55,34.882,27.899,13.779,0.264,149.026,400.859,331.638,187.803,37.999,0.0,14.73,89.383
 120.75,  24.55,49.711,24.997,14.907,3.947,142.763,416.36,342.687,177.902,45.857,0.0,13.049,95.925
 120.80,  24.55,73.038,33.474,20.746,11.956,153.84,476.732,364.474,162.319,55.311,0.074,11.643,91.177
 120.85,  24.55,100.604,41.663,30.396,11.784,166.846,510.952,451.402,193.997,66.038,3.764,12.111,91.104
 120.90,  24.55,103.423,52.453,32.995,13.017,187.655,590.238,510.616,214.511,89.296,19.969,12.262,95.932
 120.95,  24.55,86.4,51.555,33.522,12.425,125.541,533.816,456.119,263.332,92.671,8.674,10.047,82.407
 121.00,  24.55,82.974,54.828,31.92,15.574,167.019,542.629,378.974,264.141,94.458,10.54,13.546,72.646
 121.05,  24.55,96.824,55.622,32.672,19.94,204.87,479.878,454.281,243.664,110.504,12.497,21.376,70.88
 121.10,  24.55,127.873,61.63,44.619,23.807,227.138,414.556,629.754,261.157,124.518,8.774,28.351,74.962
 121.15,  24.55,136.242,70.825,46.962,27.771,233.135,401.384,605.392,263.45,130.174,7.699,32.285,71.357
 121.20,  24.55,134.47,75.951,46.384,28.774,228.0,404.069,613.057,252.706,150.078,13.979,34.779,75.078
 121.25,  24.55,116.614,65.074,43.301,26.691,216.576,382.421,542.492,252.811,200.584,23.346,36.786,71.61
 121.30,  24.55,93.662,46.813,37.125,22.574,208.303,350.239,423.937,271.688,296.359,28.486,39.588,59.423
 121.35,  24.55,96.345,44.599,26.661,19.878,194.662,317.472,394.55,266.474,380.207,30.236,52.054,62.759
 121.40,  24.55,98.577,46.737,15.004,20.363,187.937,315.824,347.541,273.215,517.476,36.111,92.42,70.607
 120.70,  24.60,36.7,28.4,16.158,2.754,148.109,420.065,351.197,194.572,51.163,0.0,21.792,106.292
 120.75,  24.60,60.131,22.584,13.695,24.974,152.784,404.711,373.109,189.036,56.249,0.0,19.637,106.853
 120.80,  24.60,62.749,32.993,21.845,39.141,148.889,463.866,331.923,183.585,52.445,0.0,17.441,109.298
 120.85,  24.60,80.381,39.453,32.628,29.584,145.772,451.917,360.372,190.414,55.77,0.069,17.261,95.834
 120.90,  24.60,96.281,54.27,40.476,12.635,152.797,468.065,411.872,203.745,71.931,3.044,20.186,100.296
 120.95,  24.60,107.175,55.866,46.286,14.183,84.555,460.84,431.485,295.792,70.084,1.028,17.899,100.799
 121.00,  24.60,112.085,72.555,43.568,25.149,128.266,435.405,499.063,327.187,118.997,17.06,21.989,103.645
 121.05,  24.60,120.279,72.619,39.998,23.843,179.738,379.398,581.903,285.397,157.734,27.396,28.006,94.134
 121.10,  24.60,124.192,62.162,46.538,21.965,192.097,355.583,680.869,286.378,159.686,19.946,29.294,78.105
 121.15,  24.60,133.732,69.688,47.408,25.754,197.608,331.697,587.944,289.708,163.902,13.051,34.042,63.919
 121.20,  24.60,123.39,66.773,42.628,27.475,198.635,342.646,560.481,253.398,176.053,18.602,30.275,70.679
 121.25,  24.60,112.473,59.381,37.067,26.551,205.52,358.492,538.42,259.192,215.719,26.506,29.074,80.634
 121.30,  24.60,99.361,46.233,31.453,25.318,220.281,368.636,478.778,298.806,312.418,33.866,32.918,77.083
 121.35,  24.60,115.43,48.88,24.771,24.566,203.939,355.453,470.991,281.234,384.478,28.15,52.263,81.871
 121.40,  24.60,123.105,52.09,18.173,27.397,205.341,369.079,418.981,295.496,561.268,34.76,94.101,84.368
 121.45,  24.60,143.92,75.639,17.209,26.094,225.675,346.531,384.613,327.848,813.455,56.567,164.368,84.148
 120.75,  24.65,54.348,33.691,26.011,62.921,149.693,483.394,358.85,203.022,64.456,0.0,28.079,128.732
 120.80,  24.65,64.695,37.483,28.399,88.706,153.925,503.029,353.03,200.507,55.634,0.0,25.558,124.457
 120.85,  24.65,70.104,40.386,29.427,57.766,154.987,470.091,336.562,158.728,37.008,0.0,20.598,83.666
 120.90,  24.65,92.846,47.702,35.241,26.66,114.501,420.552,326.39,183.135,30.648,0.0,17.094,86.575
 120.95,  24.65,111.907,55.188,42.476,18.754,82.466,413.036,358.266,271.062,29.532,0.0,14.849,110.615
 121.00,  24.65,122.24,67.006,42.753,21.912,79.427,408.569,448.39,306.465,76.859,6.401,21.732,123.952
 121.05,  24.65,122.336,65.808,43.065,22.997,121.194,378.379,512.905,263.83,96.181,10.87,22.09,113.568
 121.10,  24.65,113.598,65.163,48.649,22.341,164.222,358.22,595.687,257.532,135.958,19.409,25.89,89.662
 121.15,  24.65,114.721,56.305,47.178,26.836,174.719,326.95,579.78,247.031,152.327,14.584,27.037,88.362
 121.20,  24.65,107.235,62.822,45.012,43.118,195.39,342.865,583.16,309.624,197.161,25.991,23.81,70.133
 121.25,  24.65,105.443,58.062,33.179,33.521,207.584,364.994,551.226,293.502,228.955,29.585,26.22,81.968
 121.30,  24.65,110.816,48.014,25.917,28.386,221.706,377.929,541.534,302.396,298.856,32.313,30.683,89.175
 121.35,  24.65,113.05,45.343,22.754,24.233,196.259,306.669,475.267,258.156,354.836,20.371,33.377,81.698
